sport,date,source,event_key,matchup_key,game,market_type,selection,line,odds,player_name,player_key,stat_type,eligible_for_consensus,reason_if_ineligible
MLB,2026-04-18,action,MLB:2026:04:18:CIN@MIN,MLB:2026:04:18:CIN-MIN,CIN @ MIN,total,game_total,7.5,+105,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:CIN@MIN,MLB:2026:04:18:CIN-MIN,CIN @ MIN,total,game_total,8.0,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:CIN@MIN,MLB:2026:04:18:CIN-MIN,CIN @ MIN,moneyline,CIN_ml,,+120,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:CIN@MIN,MLB:2026:04:18:CIN-MIN,CIN @ MIN,moneyline,MIN_ml,,-140,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,+118,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,moneyline,CHC_ml,,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,+102,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,-108,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,total,game_total,8.5,-115,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:NYM@CHC,MLB:2026:04:18:CHC-NYM,NYM @ CHC,total,game_total,8.5,-114,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SFG@WSN,MLB:2026:04:18:SFG-WSN,SFG @ WSN,total,game_total,9.5,-108,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SFG@WSN,MLB:2026:04:18:SFG-WSN,SFG @ WSN,moneyline,SF_ml,,-110,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:SFG@WSN,MLB:2026:04:18:SFG-WSN,SFG @ WSN,total,game_total,9.5,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SFG@WSN,MLB:2026:04:18:SFG-WSN,SFG @ WSN,moneyline,SF_ml,,-115,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:CHW@OAK,MLB:2026:04:18:CHW-OAK,CHW @ OAK,moneyline,CWS_ml,,+140,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:CHW@OAK,MLB:2026:04:18:CHW-OAK,CHW @ OAK,moneyline,CWS_ml,,+144,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:DET@BOS,MLB:2026:04:18:BOS-DET,DET @ BOS,moneyline,DET_ml,,-148,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:DET@BOS,MLB:2026:04:18:BOS-DET,DET @ BOS,spread,DET_spread,-1.5,+120,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:DET@BOS,MLB:2026:04:18:BOS-DET,DET @ BOS,total,game_total,7.0,+100,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:DET@BOS,MLB:2026:04:18:BOS-DET,DET @ BOS,total,game_total,7.5,-120,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:DET@BOS,MLB:2026:04:18:BOS-DET,DET @ BOS,moneyline,BOS_ml,,+148,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:MIL@MIA,MLB:2026:04:18:MIA-MIL,MIL @ MIA,total,game_total,7.5,-105,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:MIL@MIA,MLB:2026:04:18:MIA-MIL,MIL @ MIA,moneyline,MIA_ml,,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:BAL@CLE,MLB:2026:04:18:BAL-CLE,BAL @ CLE,spread,CLE_spread,-1.5,+165,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:BAL@CLE,MLB:2026:04:18:BAL-CLE,BAL @ CLE,moneyline,BAL_ml,,+115,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:STL@HOU,MLB:2026:04:18:HOU-STL,STL @ HOU,moneyline,STL_ml,,+125,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:STL@HOU,MLB:2026:04:18:HOU-STL,STL @ HOU,moneyline,STL_ml,,+130,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:ATL@PHI,MLB:2026:04:18:ATL-PHI,ATL @ PHI,moneyline,ATL_ml,,+109,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:ATL@PHI,MLB:2026:04:18:ATL-PHI,ATL @ PHI,moneyline,PHI_ml,,-121,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:ATL@PHI,MLB:2026:04:18:ATL-PHI,ATL @ PHI,total,game_total,7.0,-102,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:ATL@PHI,MLB:2026:04:18:ATL-PHI,ATL @ PHI,moneyline,PHI_ml,,-125,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:ATL@PHI,MLB:2026:04:18:ATL-PHI,ATL @ PHI,moneyline,ATL_ml,,+115,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TEX@SEA,MLB:2026:04:18:SEA-TEX,TEX @ SEA,total,game_total,7.0,+100,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TEX@SEA,MLB:2026:04:18:SEA-TEX,TEX @ SEA,moneyline,TEX_ml,,+116,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TEX@SEA,MLB:2026:04:18:SEA-TEX,TEX @ SEA,moneyline,TEX_ml,,+119,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,moneyline,LAD_ml,,+103,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,moneyline,COL_ml,,+240,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,total,game_total,10.5,-118,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,moneyline,SB_ml,,+475,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,total,game_total,11.0,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,total,game_total,11.0,-115,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:LAD@COL,MLB:2026:04:18:COL-LAD,LAD @ COL,spread,LAD_spread,-1.5,-160,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TOR@ARI,MLB:2026:04:18:ARI-TOR,TOR @ ARI,moneyline,TOR_ml,,+136,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TOR@ARI,MLB:2026:04:18:ARI-TOR,TOR @ ARI,moneyline,TOR_ml,,+130,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TOR@ARI,MLB:2026:04:18:ARI-TOR,TOR @ ARI,spread,ARI_spread,-1.0,-110,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TOR@ARI,MLB:2026:04:18:ARI-TOR,TOR @ ARI,total,game_total,8.5,-130,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:TOR@ARI,MLB:2026:04:18:ARI-TOR,TOR @ ARI,moneyline,ARI_ml,,-140,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SDP@LAA,MLB:2026:04:18:LAA-SDP,SDP @ LAA,moneyline,SD_ml,,-115,,,,False,team_not_in_game
MLB,2026-04-18,action,MLB:2026:04:18:SDP@LAA,MLB:2026:04:18:LAA-SDP,SDP @ LAA,total,game_total,9.5,+101,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SDP@LAA,MLB:2026:04:18:LAA-SDP,SDP @ LAA,total,game_total,9.0,-120,,,,True,
MLB,2026-04-18,action,MLB:2026:04:18:SDP@LAA,MLB:2026:04:18:LAA-SDP,SDP @ LAA,moneyline,BB_ml,,+150,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,moneyline,CHC_ml,,-154,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,moneyline,CHC_ml,,-145,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,total,game_total,10.5,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,spread,CHC_spread,-1.5,+125,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,+130,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,+125,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,total,game_total,10.5,-108,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,total,game_total,10.5,-105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,total,game_total,10.5,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:NYM@CHC,MLB:2026:04:17:CHC-NYM,NYM @ CHC,moneyline,NYM_ml,,+120,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,moneyline,CLE_ml,,-130,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,total,game_total,8.0,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,total,game_total,8.0,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,moneyline,BB_ml,,+155,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,moneyline,BAL_ml,,+120,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,total,game_total,8.0,-108,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:BAL@CLE,MLB:2026:04:17:BAL-CLE,BAL @ CLE,total,game_total,8.0,-109,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:ATL@PHI,MLB:2026:04:17:ATL-PHI,ATL @ PHI,moneyline,ATL_ml,,-108,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:ATL@PHI,MLB:2026:04:17:ATL-PHI,ATL @ PHI,moneyline,ATL_ml,,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:ATL@PHI,MLB:2026:04:17:ATL-PHI,ATL @ PHI,moneyline,ATL_ml,,-112,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:ATL@PHI,MLB:2026:04:17:ATL-PHI,ATL @ PHI,total,game_total,9.5,-105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:ATL@PHI,MLB:2026:04:17:ATL-PHI,ATL @ PHI,total,game_total,9.5,+100,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:SFG@WSN,MLB:2026:04:17:SFG-WSN,SFG @ WSN,total,game_total,8.0,-117,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:SFG@WSN,MLB:2026:04:17:SFG-WSN,SFG @ WSN,moneyline,SF_ml,,-155,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:SFG@WSN,MLB:2026:04:17:SFG-WSN,SFG @ WSN,moneyline,WSH_ml,,+136,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:SFG@WSN,MLB:2026:04:17:SFG-WSN,SFG @ WSN,moneyline,SF_ml,,-150,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:TBR@PIT,MLB:2026:04:17:PIT-TBR,TBR @ PIT,moneyline,PIT_ml,,-135,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TBR@PIT,MLB:2026:04:17:PIT-TBR,TBR @ PIT,spread,PIT_spread,-1.5,+165,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TBR@PIT,MLB:2026:04:17:PIT-TBR,TBR @ PIT,moneyline,SB_ml,,+600,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:TBR@PIT,MLB:2026:04:17:PIT-TBR,TBR @ PIT,total,game_total,8.0,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,total,game_total,8.5,-125,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,total,game_total,8.0,-102,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,moneyline,NYY_ml,,-180,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,total,game_total,8.5,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,moneyline,KC_ml,,+160,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:KCR@NYY,MLB:2026:04:17:KCR-NYY,KCR @ NYY,total,game_total,8.5,-112,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:MIL@MIA,MLB:2026:04:17:MIA-MIL,MIL @ MIA,moneyline,MIA_ml,,-109,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:DET@BOS,MLB:2026:04:17:BOS-DET,DET @ BOS,moneyline,BOS_ml,,-121,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:DET@BOS,MLB:2026:04:17:BOS-DET,DET @ BOS,total,game_total,8.0,-118,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:DET@BOS,MLB:2026:04:17:BOS-DET,DET @ BOS,total,game_total,7.5,+105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:DET@BOS,MLB:2026:04:17:BOS-DET,DET @ BOS,moneyline,DET_ml,,+110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,moneyline,STL_ml,,+110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,spread,HOU_spread,-1.5,+160,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,total,game_total,8.5,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,moneyline,BB_ml,,-135,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,moneyline,BB_ml,,-130,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:STL@HOU,MLB:2026:04:17:HOU-STL,STL @ HOU,moneyline,STL_ml,,+120,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CIN@MIN,MLB:2026:04:17:CIN-MIN,CIN @ MIN,moneyline,CIN_ml,,+150,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CIN@MIN,MLB:2026:04:17:CIN-MIN,CIN @ MIN,total,game_total,8.5,-105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CIN@MIN,MLB:2026:04:17:CIN-MIN,CIN @ MIN,spread,MIN_spread,-1.5,+125,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CIN@MIN,MLB:2026:04:17:CIN-MIN,CIN @ MIN,total,game_total,7.5,-105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:LAD@COL,MLB:2026:04:17:COL-LAD,LAD @ COL,spread,LAD_spread,-1.5,-145,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:LAD@COL,MLB:2026:04:17:COL-LAD,LAD @ COL,total,game_total,9.5,+104,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:LAD@COL,MLB:2026:04:17:COL-LAD,LAD @ COL,moneyline,RBI_ml,,+130,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:LAD@COL,MLB:2026:04:17:COL-LAD,LAD @ COL,total,game_total,9.5,-110,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:SDP@LAA,MLB:2026:04:17:LAA-SDP,SDP @ LAA,total,game_total,8.0,-102,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:SDP@LAA,MLB:2026:04:17:LAA-SDP,SDP @ LAA,moneyline,SD_ml,,+127,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:TOR@ARI,MLB:2026:04:17:ARI-TOR,TOR @ ARI,spread,ARI_spread,-1.5,+160,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TOR@ARI,MLB:2026:04:17:ARI-TOR,TOR @ ARI,moneyline,ARI_ml,,-132,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TOR@ARI,MLB:2026:04:17:ARI-TOR,TOR @ ARI,moneyline,TOR_ml,,+118,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TOR@ARI,MLB:2026:04:17:ARI-TOR,TOR @ ARI,moneyline,TOR_ml,,+120,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TOR@ARI,MLB:2026:04:17:ARI-TOR,TOR @ ARI,total,game_total,9.0,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,moneyline,SEA_ml,,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,moneyline,SEA_ml,,-130,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,moneyline,TEX_ml,,+116,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,moneyline,SB_ml,,+630,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,total,game_total,6.5,-102,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,moneyline,TEX_ml,,+115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,total,game_total,6.5,-105,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:TEX@SEA,MLB:2026:04:17:SEA-TEX,TEX @ SEA,total,game_total,6.5,-104,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,spread,ATH_spread,-1.5,+130,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,total,game_total,9.5,+100,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,moneyline,ATH_ml,,-155,,,,False,team_not_in_game
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,total,game_total,9.5,-115,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,total,game_total,9.0,-121,,,,True,
MLB,2026-04-17,action,MLB:2026:04:17:CHW@OAK,MLB:2026:04:17:CHW-OAK,CHW @ OAK,moneyline,ATH_ml,,-142,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:WSN@PIT,MLB:2026:04:16:PIT-WSN,WSN @ PIT,moneyline,PIT_ml,,-148,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:WSN@PIT,MLB:2026:04:16:PIT-WSN,WSN @ PIT,total,game_total,8.5,+100,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:WSN@PIT,MLB:2026:04:16:PIT-WSN,WSN @ PIT,spread,WSH_spread,1.5,-152,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:WSN@PIT,MLB:2026:04:16:PIT-WSN,WSN @ PIT,moneyline,WSH_ml,,+140,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,+117,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,CIN_ml,,-130,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,total,game_total,8.5,-120,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,CIN_ml,,-125,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,+116,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,+110,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,SF_ml,,+112,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,total,game_total,8.5,-108,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,moneyline,CIN_ml,,-120,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:SFG@CIN,MLB:2026:04:16:CIN-SFG,SFG @ CIN,total,game_total,8.5,-115,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:KCR@DET,MLB:2026:04:16:DET-KCR,KCR @ DET,total,game_total,8.5,-110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:KCR@DET,MLB:2026:04:16:DET-KCR,KCR @ DET,moneyline,KC_ml,,-109,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:LAA@NYY,MLB:2026:04:16:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.5,-130,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:LAA@NYY,MLB:2026:04:16:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.5,-135,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:LAA@NYY,MLB:2026:04:16:LAA-NYY,LAA @ NYY,spread,NYY_spread,-1.5,-134,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:LAA@NYY,MLB:2026:04:16:LAA-NYY,LAA @ NYY,moneyline,LAA_ml,,+215,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:LAA@NYY,MLB:2026:04:16:LAA-NYY,LAA @ NYY,moneyline,NYY_ml,,-235,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,total,game_total,8.5,+100,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,moneyline,MIL_ml,,-120,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,+110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,total,game_total,8.5,-115,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,+115,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,total,game_total,8.5,-105,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TOR@MIL,MLB:2026:04:16:MIL-TOR,TOR @ MIL,moneyline,TOR_ml,,+105,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TBR@CHW,MLB:2026:04:16:CHW-TBR,TBR @ CHW,moneyline,CWS_ml,,+110,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:TBR@CHW,MLB:2026:04:16:CHW-TBR,TBR @ CHW,total,game_total,8.5,-110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,moneyline,ATH_ml,,-120,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,moneyline,TEX_ml,,+105,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,moneyline,TEX_ml,,-105,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,total,game_total,8.5,+100,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,moneyline,ATH_ml,,+100,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,moneyline,ATH_ml,,+102,,,,False,team_not_in_game
MLB,2026-04-16,action,MLB:2026:04:16:TEX@OAK,MLB:2026:04:16:OAK-TEX,TEX @ OAK,total,game_total,9.0,-110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,moneyline,BAL_ml,,+113,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,moneyline,CLE_ml,,-130,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,moneyline,CLE_ml,,-125,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,total,game_total,8.0,-110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,moneyline,BAL_ml,,+110,,,,True,
MLB,2026-04-16,action,MLB:2026:04:16:BAL@CLE,MLB:2026:04:16:BAL-CLE,BAL @ CLE,total,game_total,8.0,-105,,,,True,
