atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-110.25,4,STMY,Bob Konarski,2,spread,4,-0.19000000000000017,4,-441.0,0,-0.04523809523809528,sportsline,4.2,0,0.15,0.5,2
,-110.0,4,HOME,Chip Patterson,1,player_prop,4,1.77,4,-440.0,0,0.4425,sportsline,4.0,0,0.3006,0.75,3
,-110.0,4,MIZZ,Chip Patterson,2,spread,4,-0.19000000000000006,4,-440.0,0,-0.04523809523809525,sportsline,4.2,0,0.15,0.5,2
,-108.25,4,DRKE,Micah Roberts,1,spread,4,1.855,4,-433.0,0,0.4459134615384615,sportsline,4.16,0,0.3006,0.75,3
,-111.5,4,NAVY,Micah Roberts,1,spread,4,1.7879999999999998,4,-446.0,0,0.42369668246445497,sportsline,4.22,0,0.3006,0.75,3
,-113.25,4,PUR,Micah Roberts,2,spread,4,-0.2400000000000001,4,-453.0,0,-0.05660377358490568,sportsline,4.24,0,0.15,0.5,2
,-109.25,4,UNDER,Mike Tierney,2,total,4,-0.17399999999999993,4,-437.0,0,-0.04349999999999998,sportsline,4.0,0,0.15,0.5,2
,164.0,4,UCLA,nukethebooks,1,moneyline,4,3.234,4,656.0,0,0.796551724137931,juicereel_nukethebooks,4.0600000000000005,0,0.3006,0.75,3
,-114.33333333333333,3,LOU,Bob Konarski,2,moneyline,3,-1.191,3,-343.0,0,-0.3721875,sportsline,3.2,0,0.0615,0.3333333333333333,1
,-41.666666666666664,3,NEB,Bob Konarski,3,moneyline,3,-3.1100000000000003,3,-125.0,0,-1.0,sportsline,3.1100000000000003,0,0.0,0.0,0
,-49.333333333333336,3,SMU,Bob Konarski,2,moneyline,3,-1.2100000000000002,3,-148.0,0,-0.3769470404984424,sportsline,3.21,0,0.0615,0.3333333333333333,1
,-111.66666666666667,3,BRAD,Bob Konarski,2,spread,3,-1.165,3,-335.0,0,-0.3675078864353313,sportsline,3.17,0,0.0615,0.3333333333333333,1
,-111.66666666666667,3,ILL,Bob Konarski,1,spread,3,0.835,3,-335.0,0,0.26340694006309145,sportsline,3.17,0,0.2077,0.6666666666666666,2
,-110.0,3,MEM,Bob Konarski,1,spread,3,0.8599999999999999,3,-330.0,0,0.27301587301587293,sportsline,3.1500000000000004,0,0.2077,0.6666666666666666,2
,-108.66666666666667,3,MISS,Bob Konarski,0,spread,3,2.8819999999999997,3,-326.0,0,0.9207667731629392,sportsline,3.13,0,0.4385,1.0,3
,-110.0,3,MIZZ,Bob Konarski,1,spread,3,0.8589999999999998,3,-330.0,0,0.2726984126984126,sportsline,3.1500000000000004,0,0.2077,0.6666666666666666,2
,-111.66666666666667,3,OSU,Bob Konarski,0,spread,3,2.84,3,-335.0,0,0.8958990536277602,sportsline,3.17,0,0.4385,1.0,3
points,-112.66666666666667,3,OVER,Chip Patterson,2,player_prop,3,-1.123,3,-338.0,0,-0.37433333333333335,sportsline,3.0,0,0.0615,0.3333333333333333,1
,-110.66666666666667,3,FLA,Chip Patterson,1,spread,3,0.8499999999999999,3,-332.0,0,0.26898734177215183,sportsline,3.16,0,0.2077,0.6666666666666666,2
,-110.0,3,ISU,Chip Patterson,0,spread,3,2.8649999999999998,3,-330.0,0,0.9095238095238094,sportsline,3.1500000000000004,0,0.4385,1.0,3
,-108.66666666666667,3,TAMU,Chip Patterson,3,spread,3,-3.13,3,-326.0,0,-1.0,sportsline,3.13,0,0.0,0.0,0
,-111.0,3,TEX,Chip Patterson,2,spread,3,-1.1600000000000001,3,-333.0,0,-0.3670886075949367,sportsline,3.16,0,0.0615,0.3333333333333333,1
,-110.66666666666667,3,VAN,Dimers AI Model,1,spread,3,0.8469999999999998,3,-332.0,0,0.2688888888888888,dimers,3.1500000000000004,0,0.2077,0.6666666666666666,2
,-110.0,3,HOME,Jeff Hochman,2,spread,3,-1.091,3,-330.0,0,-0.36366666666666664,sportsline,3.0,0,0.0615,0.3333333333333333,1
,-110.0,3,ARIZ,Micah Roberts,1,spread,3,0.8579999999999999,3,-330.0,0,0.27238095238095233,sportsline,3.1500000000000004,0,0.2077,0.6666666666666666,2
,-111.66666666666667,3,AUB,Micah Roberts,3,spread,3,-3.1700000000000004,3,-335.0,0,-1.0,sportsline,3.1700000000000004,0,0.0,0.0,0
,-110.0,3,MIO,Micah Roberts,2,spread,3,-1.145,3,-330.0,0,-0.3634920634920635,sportsline,3.1500000000000004,0,0.0615,0.3333333333333333,1
,-109.0,3,SCL,Micah Roberts,1,spread,3,0.87,3,-327.0,0,0.2779552715654952,sportsline,3.13,0,0.2077,0.6666666666666666,2
,-112.0,3,UCSD,Micah Roberts,1,spread,3,0.831,3,-336.0,0,0.26214511041009464,sportsline,3.17,0,0.2077,0.6666666666666666,2
,-112.33333333333333,3,OVER,Mike McClure,2,total,3,-1.107,3,-337.0,0,-0.369,sportsline,3.0,0,0.0615,0.3333333333333333,1
,-118.66666666666667,3,XAV,Thomas Casale,0,moneyline,3,2.742,3,-356.0,0,0.8436923076923077,sportsline,3.25,0,0.4385,1.0,3
,-108.33333333333333,3,HOU,Thomas Casale,1,spread,3,0.8759999999999999,3,-325.0,0,0.2807692307692307,sportsline,3.12,0,0.2077,0.6666666666666666,2
,-117.66666666666667,3,OVER,Thomas Casale,2,team_total,3,-1.2350000000000003,3,-353.0,0,-0.3811728395061729,sportsline,3.24,0,0.0615,0.3333333333333333,1
,-135.0,3,HOME,Zack Cimini,1,moneyline,3,0.641,3,-405.0,0,0.3205,sportsline,2.0,0,0.2077,0.6666666666666666,2
,196.0,3,,nukethebooks,1,moneyline,3,6.927,3,588.0,0,1.5058695652173912,juicereel_nukethebooks,4.6,0,0.2077,0.6666666666666666,2
points,-118.0,3,OVER,nukethebooks,1,player_prop,3,0.28299999999999986,3,-354.0,0,0.10481481481481476,juicereel_nukethebooks,2.7,0,0.2077,0.6666666666666666,2
,-114.0,2,ARIZ,Bob Konarski,0,moneyline,2,1.87,2,-228.0,0,0.8779342723004696,sportsline,2.13,0,0.3424,1.0,2
,-15.0,2,HOU,Bob Konarski,1,moneyline,2,-0.131,2,-30.0,0,-0.06150234741784038,sportsline,2.13,0,0.0945,0.5,1
,-111.0,2,MEM,Bob Konarski,0,moneyline,2,1.8980000000000001,2,-222.0,0,0.9038095238095238,sportsline,2.1,0,0.3424,1.0,2
,105.0,2,MIO,Bob Konarski,0,moneyline,2,2.045,2,210.0,0,1.0487179487179488,sportsline,1.95,0,0.3424,1.0,2
,-113.0,2,MSST,Bob Konarski,0,moneyline,2,1.876,2,-226.0,0,0.8849056603773584,sportsline,2.12,0,0.3424,1.0,2
,-120.0,2,NIOWA,Bob Konarski,1,moneyline,2,-0.18200000000000005,2,-240.0,0,-0.08348623853211011,sportsline,2.18,0,0.0945,0.5,1
,120.0,2,SACST,Bob Konarski,1,moneyline,2,0.17000000000000004,2,240.0,0,0.092896174863388,sportsline,1.83,0,0.0945,0.5,1
,-123.0,2,TULSA,Bob Konarski,1,moneyline,2,-0.21200000000000008,2,-246.0,0,-0.09592760180995479,sportsline,2.21,0,0.0945,0.5,1
,-116.5,2,UNM,Bob Konarski,1,moneyline,2,-0.15200000000000014,2,-233.0,0,-0.07069767441860471,sportsline,2.1500000000000004,0,0.0945,0.5,1
,-112.5,2,ARK,Bob Konarski,1,spread,2,-0.1150000000000001,2,-225.0,0,-0.05424528301886797,sportsline,2.12,0,0.0945,0.5,1
,-111.0,2,BYU,Bob Konarski,2,spread,2,-2.1100000000000003,2,-222.0,0,-1.0,sportsline,2.1100000000000003,0,0.0,0.0,0
,-109.0,2,CLEM,Bob Konarski,0,spread,2,1.918,2,-218.0,0,0.9177033492822967,sportsline,2.09,0,0.3424,1.0,2
,-108.5,2,ECKU,Bob Konarski,2,spread,2,-2.08,2,-217.0,0,-1.0,sportsline,2.08,0,0.0,0.0,0
,-107.0,2,GAST,Bob Konarski,0,spread,2,1.9249999999999998,2,-214.0,0,0.9344660194174756,sportsline,2.06,0,0.3424,1.0,2
,-113.0,2,HALL,Bob Konarski,1,spread,2,-0.12400000000000011,2,-226.0,0,-0.0584905660377359,sportsline,2.12,0,0.0945,0.5,1
,-107.0,2,IOWA,Bob Konarski,0,spread,2,1.9249999999999998,2,-214.0,0,0.9344660194174756,sportsline,2.06,0,0.3424,1.0,2
,-113.0,2,ISU,Bob Konarski,1,spread,2,-0.12,2,-226.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
,-114.5,2,KSU,Bob Konarski,0,spread,2,1.871,2,-229.0,0,0.8742990654205607,sportsline,2.14,0,0.3424,1.0,2
,-114.0,2,LMU,Bob Konarski,1,spread,2,-0.1250000000000001,2,-228.0,0,-0.05868544600938973,sportsline,2.13,0,0.0945,0.5,1
,-114.5,2,MARST,Bob Konarski,2,spread,2,-2.14,2,-229.0,0,-1.0,sportsline,2.14,0,0.0,0.0,0
,-111.5,2,MD,Bob Konarski,2,spread,2,-2.1,2,-223.0,0,-1.0,sportsline,2.1,0,0.0,0.0,0
,-113.5,2,MSU,Bob Konarski,1,spread,2,-0.13,2,-227.0,0,-0.061032863849765265,sportsline,2.13,0,0.0945,0.5,1
,-110.0,2,NALA,Bob Konarski,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.5,2,SCAR,Bob Konarski,1,spread,2,-0.09500000000000008,2,-221.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,SDAK,Bob Konarski,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,STJOS,Bob Konarski,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-107.5,2,TARLT,Bob Konarski,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-112.5,2,UK,Bob Konarski,2,spread,2,-2.12,2,-225.0,0,-1.0,sportsline,2.12,0,0.0,0.0,0
,-110.0,2,UTA,Bob Konarski,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-113.0,2,WASH,Bob Konarski,2,spread,2,-2.12,2,-226.0,0,-1.0,sportsline,2.12,0,0.0,0.0,0
,-107.5,2,WIS,Bob Konarski,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-112.0,2,HOME,Bruce Marshall,2,moneyline,2,-2.0,2,-224.0,0,-1.0,sportsline,2.0,0,0.0,0.0,0
,-107.5,2,OU,Chip Patterson,0,1st_half_spread,2,1.926,2,-215.0,0,0.9304347826086955,sportsline,2.0700000000000003,0,0.3424,1.0,2
,-112.5,2,PUR,Chip Patterson,1,1st_half_spread,2,-0.1150000000000001,2,-225.0,0,-0.05424528301886797,sportsline,2.12,0,0.0945,0.5,1
,-112.5,2,AWAY,Chip Patterson,1,player_prop,2,-0.16700000000000004,2,-225.0,0,-0.08350000000000002,sportsline,2.0,0,0.0945,0.5,1
,-115.0,2,UNDER,Chip Patterson,0,player_prop,2,1.74,2,-230.0,0,0.87,sportsline,2.0,0,0.3424,1.0,2
points,-115.0,2,UNDER,Chip Patterson,0,player_prop,2,1.742,2,-230.0,0,0.871,sportsline,2.0,0,0.3424,1.0,2
,-110.0,2,ARIZ,Chip Patterson,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-110.0,2,ARK,Chip Patterson,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-116.5,2,CLEM,Chip Patterson,0,spread,2,1.8450000000000002,2,-233.0,0,0.8581395348837209,sportsline,2.1500000000000004,0,0.3424,1.0,2
,-109.5,2,CONN,Chip Patterson,1,spread,2,-0.08999999999999997,2,-219.0,0,-0.04306220095693779,sportsline,2.09,0,0.0945,0.5,1
,-107.5,2,MCNS,Chip Patterson,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-110.0,2,MD,Chip Patterson,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,MICH,Chip Patterson,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-110.0,2,ORE,Chip Patterson,1,spread,2,-0.09499999999999997,2,-220.0,0,-0.04545454545454544,sportsline,2.09,0,0.0945,0.5,1
,-110.0,2,UNM,Chip Patterson,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-105.0,2,SMU,Dimers AI Model,0,moneyline,2,1.8130000000000002,2,-210.0,0,0.8316513761467892,dimers,2.1799999999999997,0,0.3424,1.0,2
,-109.0,2,MER,Dimers AI Model,0,spread,2,1.918,2,-218.0,0,0.9177033492822967,dimers,2.09,0,0.3424,1.0,2
,-113.5,2,RICE,Dimers AI Model,2,spread,2,-2.13,2,-227.0,0,-1.0,dimers,2.13,0,0.0,0.0,0
,-6.0,2,SMU,Dimers AI Model,1,spread,2,-0.05400000000000005,2,-12.0,0,-0.02621359223300973,dimers,2.06,0,0.0945,0.5,1
,105.0,2,HOME,Eric Cohen,1,moneyline,2,0.0,2,210.0,0,0.0,sportsline,2.0,0,0.0945,0.5,1
,-110.5,2,ORLU,Eric Cohen,0,spread,2,1.9020000000000001,2,-221.0,0,0.9057142857142857,sportsline,2.1,0,0.3424,1.0,2
,-112.5,2,HOME,Josh Nagel,1,spread,2,-0.13,2,-225.0,0,-0.065,sportsline,2.0,0,0.0945,0.5,1
,11.0,2,HOME,Micah Roberts,1,moneyline,2,-0.16700000000000004,2,22.0,0,-0.08350000000000002,sportsline,2.0,0,0.0945,0.5,1
,-8.5,2,PUR,Micah Roberts,1,moneyline,2,-0.06500000000000006,2,-17.0,0,-0.031553398058252455,sportsline,2.06,0,0.0945,0.5,1
points,-110.0,2,OVER,Micah Roberts,2,player_prop,2,-2.0,2,-220.0,0,-1.0,sportsline,2.0,0,0.0,0.0,0
