atomic_stat,avg_odds,bets_with_units,direction,losses,market_type,n,net_units,odds_count,odds_sum,pushes,rating_bucket,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-110.0,1,FLA,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,dimers,1.05,0,0.2065,1.0,1
,-110.0,1,GONZ,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,dimers,1.05,0,0.2065,1.0,1
,-122.0,1,GTOWN,1,spread,1,-1.1,1,-122.0,0,unrated,-1.0,dimers,1.1,0,0.0,0.0,0
,100.0,1,HOU,0,spread,1,1.0,1,100.0,0,unrated,1.0,dimers,1.0,0,0.2065,1.0,1
,-102.0,1,MIZZ,0,spread,1,0.99,1,-102.0,0,unrated,0.9801980198019802,dimers,1.01,0,0.2065,1.0,1
,-105.0,1,NEAST,1,spread,1,-1.02,1,-105.0,0,unrated,-1.0,dimers,1.02,0,0.0,0.0,0
,-109.0,1,PENN,0,spread,1,0.954,1,-109.0,0,unrated,0.9173076923076923,dimers,1.04,0,0.2065,1.0,1
,-115.0,1,PRE,0,spread,1,0.93,1,-115.0,0,unrated,0.8691588785046729,dimers,1.07,0,0.2065,1.0,1
,-110.0,1,TCU,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,dimers,1.05,0,0.2065,1.0,1
,-110.0,1,TULSA,1,spread,1,-1.05,1,-110.0,0,unrated,-1.0,dimers,1.05,0,0.0,0.0,0
,-120.0,1,UCLA,1,spread,1,-1.09,1,-120.0,0,unrated,-1.0,dimers,1.09,0,0.0,0.0,0
,-110.0,1,UVA,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,dimers,1.05,0,0.2065,1.0,1
,155.0,1,BC,1,moneyline,1,-0.6,1,155.0,0,unrated,-1.0,juicereel_nukethebooks,0.6,0,0.0,0.0,0
,115.0,1,BSU,0,moneyline,1,0.92,1,115.0,0,unrated,1.15,juicereel_nukethebooks,0.8,0,0.2065,1.0,1
,135.0,1,CLEM,1,moneyline,1,-1.0,1,135.0,0,unrated,-1.0,juicereel_nukethebooks,1.0,0,0.0,0.0,0
,200.0,1,DAY,0,moneyline,1,2.8,1,200.0,0,unrated,2.0,juicereel_nukethebooks,1.4,0,0.2065,1.0,1
,120.0,1,FSU,1,moneyline,1,-0.9,1,120.0,0,unrated,-1.0,juicereel_nukethebooks,0.9,0,0.0,0.0,0
,-103.0,1,HALL,0,moneyline,1,0.68,1,-103.0,0,unrated,0.9714285714285715,juicereel_nukethebooks,0.7,0,0.2065,1.0,1
,160.0,1,ISU,1,moneyline,1,-1.2,1,160.0,0,unrated,-1.0,juicereel_nukethebooks,1.2,0,0.0,0.0,0
,120.0,1,LSU,0,moneyline,1,1.08,1,120.0,0,unrated,1.2,juicereel_nukethebooks,0.9,0,0.2065,1.0,1
,160.0,1,MARQ,0,moneyline,1,1.92,1,160.0,0,unrated,1.6,juicereel_nukethebooks,1.2,0,0.2065,1.0,1
,105.0,1,MIA,0,moneyline,1,0.84,1,105.0,0,unrated,1.0499999999999998,juicereel_nukethebooks,0.8,0,0.2065,1.0,1
,140.0,1,MINN,0,moneyline,1,0.7,1,140.0,0,unrated,1.4,juicereel_nukethebooks,0.5,0,0.2065,1.0,1
,180.0,1,MSST,0,moneyline,1,2.34,1,180.0,0,unrated,1.7999999999999998,juicereel_nukethebooks,1.3,0,0.2065,1.0,1
,211.0,1,ORE,0,moneyline,1,3.165,1,211.0,0,unrated,2.11,juicereel_nukethebooks,1.5,0,0.2065,1.0,1
,105.0,1,PITT,1,moneyline,1,-1.9,1,105.0,0,unrated,-1.0,juicereel_nukethebooks,1.9,0,0.0,0.0,0
