atomic_stat,avg_odds,bets_with_units,display_group,experts,group_size,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
points,,0,craig.r.trujillo[bettingpros_experts] + nomadicmitch[bettingpros_experts],"[""craig.r.trujillo[bettingpros_experts]"", ""nomadicmitch[bettingpros_experts]""]",2,0,player_prop,2,0.0,0,0.0,0,,0,0.0,2,0.3424,1.0,2
assists,,0,johnmorrow[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""johnmorrow[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,0,player_prop,2,0.0,0,0.0,0,,0,0.0,2,0.3424,1.0,2
points,,0,johnmorrow[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""johnmorrow[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",2,1,player_prop,2,0.0,0,0.0,0,,0,0.0,2,0.0945,0.5,1
pts_reb_ast,,0,nukethebooks[juicereel_nukethebooks] + sXeBets[juicereel_sxebets],"[""nukethebooks[juicereel_nukethebooks]"", ""sXeBets[juicereel_sxebets]""]",2,2,player_prop,2,0.0,0,0.0,0,,0,0.0,2,0.0,0.0,0
points,,0,1979jbusy[bettingpros_experts] + Bdodson420[bettingpros_experts] + Fizzy78[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Bdodson420[bettingpros_experts]"", ""Fizzy78[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + TheDevil[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""TheDevil[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + KD850[bettingpros_experts] + TheDevil[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""TheDevil[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Propmaster71[bettingpros_experts] + TheDevil[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""TheDevil[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + akelder15[bettingpros_experts] + bettor73790[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""akelder15[bettingpros_experts]"", ""bettor73790[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,1979jbusy[bettingpros_experts] + allcylinderscars[bettingpros_experts] + bettor73790[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""allcylinderscars[bettingpros_experts]"", ""bettor73790[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + BetQL Model[betql] + Bryan Fonseca[action] + Buckets Podcast[action],"[""Alex Hinton[action]"", ""BetQL Model[betql]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Jon Metler[covers] + Larry Hartstein[sportsline],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Jon Metler[covers]"", ""Larry Hartstein[sportsline]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Jon Metler[covers] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Jon Metler[covers]"", ""Tom Oldfield[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Larry Hartstein[sportsline] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Larry Hartstein[sportsline]"", ""Tom Oldfield[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + Jon Metler[covers] + Larry Hartstein[sportsline] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""Jon Metler[covers]"", ""Larry Hartstein[sportsline]"", ""Tom Oldfield[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Brian Condon[action] + Cam Is Money[action] + The Degenerates[action],"[""BetQL Model[betql]"", ""Brian Condon[action]"", ""Cam Is Money[action]"", ""The Degenerates[action]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Bryan Fonseca[action] + Cam Is Money[action] + Kyle Murray[action],"[""BetQL Model[betql]"", ""Bryan Fonseca[action]"", ""Cam Is Money[action]"", ""Kyle Murray[action]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Buckets Podcast[action] + EV Model Rating Star[covers] + Quinn Allen[covers],"[""BetQL Model[betql]"", ""Buckets Podcast[action]"", ""EV Model Rating Star[covers]"", ""Quinn Allen[covers]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Buckets Podcast[action] + Ryan Minion[action] + Sandy Plashkes[action],"[""BetQL Model[betql]"", ""Buckets Podcast[action]"", ""Ryan Minion[action]"", ""Sandy Plashkes[action]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Cam Is Money[action] + Joe Dellera[action] + Kyle Murray[action],"[""BetQL Model[betql]"", ""Cam Is Money[action]"", ""Joe Dellera[action]"", ""Kyle Murray[action]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Dimers AI Model[dimers] + EV Model Rating Star[covers] + OddsTrader AI[oddstrader],"[""BetQL Model[betql]"", ""Dimers AI Model[dimers]"", ""EV Model Rating Star[covers]"", ""OddsTrader AI[oddstrader]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Dimers AI Model[dimers] + EV Model Rating Star[covers] + Quinn Allen[covers],"[""BetQL Model[betql]"", ""Dimers AI Model[dimers]"", ""EV Model Rating Star[covers]"", ""Quinn Allen[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Dimers AI Model[dimers] + OddsTrader AI[oddstrader] + Quinn Allen[covers],"[""BetQL Model[betql]"", ""Dimers AI Model[dimers]"", ""OddsTrader AI[oddstrader]"", ""Quinn Allen[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + EV Model Rating Star[covers] + OddsTrader AI[oddstrader] + Quinn Allen[covers],"[""BetQL Model[betql]"", ""EV Model Rating Star[covers]"", ""OddsTrader AI[oddstrader]"", ""Quinn Allen[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Jon Metler[covers] + Larry Hartstein[sportsline] + Tom Oldfield[covers],"[""BetQL Model[betql]"", ""Jon Metler[covers]"", ""Larry Hartstein[sportsline]"", ""Tom Oldfield[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
reb_ast,,0,Brandon Anderson[action] + Brandon Kravitz[action] + Bryan Fonseca[action] + Buckets Podcast[action],"[""Brandon Anderson[action]"", ""Brandon Kravitz[action]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Brandon Kravitz[action] + Bryan Fonseca[action] + Mike Barner[sportsline],"[""Brandon Anderson[action]"", ""Brandon Kravitz[action]"", ""Bryan Fonseca[action]"", ""Mike Barner[sportsline]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Brandon Kravitz[action] + Buckets Podcast[action] + Mike Barner[sportsline],"[""Brandon Anderson[action]"", ""Brandon Kravitz[action]"", ""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Anderson[action] + Bryan Fonseca[action] + Buckets Podcast[action] + Mike Barner[sportsline],"[""Brandon Anderson[action]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
reb_ast,,0,Brandon Kravitz[action] + Bryan Fonseca[action] + Buckets Podcast[action] + Mike Barner[sportsline],"[""Brandon Kravitz[action]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Brandon Kravitz[action] + Fizzy78[bettingpros_experts] + VegasIsMyBitch[action] + Wags Wins[action],"[""Brandon Kravitz[action]"", ""Fizzy78[bettingpros_experts]"", ""VegasIsMyBitch[action]"", ""Wags Wins[action]""]",4,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bryan Fonseca[action] + Buckets Podcast[action] + Mike Barner[sportsline] + The Degenerates[action],"[""Bryan Fonseca[action]"", ""Buckets Podcast[action]"", ""Mike Barner[sportsline]"", ""The Degenerates[action]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Buckets Podcast[action] + Joe Dellera[action] + Mike Barner[sportsline] + sXeBets[juicereel_sxebets],"[""Buckets Podcast[action]"", ""Joe Dellera[action]"", ""Mike Barner[sportsline]"", ""sXeBets[juicereel_sxebets]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Dimers AI Model[dimers] + EV Model Rating Star[covers] + Jason Logan Senior[covers] + Jon Metler[covers],"[""Dimers AI Model[dimers]"", ""EV Model Rating Star[covers]"", ""Jason Logan Senior[covers]"", ""Jon Metler[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Dimers AI Model[dimers] + EV Model Rating Star[covers] + OddsTrader AI[oddstrader] + Quinn Allen[covers],"[""Dimers AI Model[dimers]"", ""EV Model Rating Star[covers]"", ""OddsTrader AI[oddstrader]"", ""Quinn Allen[covers]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Dimers AI Model[dimers] + Jon Metler[covers] + Larry Hartstein[sportsline] + Prop Bet Guy[sportsline],"[""Dimers AI Model[dimers]"", ""Jon Metler[covers]"", ""Larry Hartstein[sportsline]"", ""Prop Bet Guy[sportsline]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
assists,,0,Fizzy78[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""Fizzy78[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Fizzy78[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""Fizzy78[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Fizzy78[bettingpros_experts] + KD850[bettingpros_experts] + chefpadro74[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""Fizzy78[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,Fizzy78[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""Fizzy78[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + TheDevil[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""TheDevil[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
assists,,0,KD850[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,KD850[bettingpros_experts] + chefpadro74[bettingpros_experts] + jjead76[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""KD850[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""jjead76[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Miguel[bettingpros_experts] + chefpadro74[bettingpros_experts] + craig.r.trujillo[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""Miguel[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""craig.r.trujillo[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts] + gordyscott88[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]"", ""gordyscott88[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",4,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
pts_reb_ast,,0,akelder15[bettingpros_experts] + bettor73790[bettingpros_experts] + gordyscott88[bettingpros_experts] + johnmorrow[bettingpros_experts],"[""akelder15[bettingpros_experts]"", ""bettor73790[bettingpros_experts]"", ""gordyscott88[bettingpros_experts]"", ""johnmorrow[bettingpros_experts]""]",4,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Bdodson420[bettingpros_experts] + Fizzy78[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Bdodson420[bettingpros_experts]"", ""Fizzy78[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Bdodson420[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Bdodson420[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Fizzy78[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Fizzy78[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,1,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + KD850[bettingpros_experts] + TheDevil[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""TheDevil[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,1979jbusy[bettingpros_experts] + LineStepper247[bettingpros_experts] + henry_harper05[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""LineStepper247[bettingpros_experts]"", ""henry_harper05[bettingpros_experts]""]",3,1,spread,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,1979jbusy[bettingpros_experts] + Prop Bet Guy[sportsline] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Prop Bet Guy[sportsline]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Propmaster71[bettingpros_experts] + TheDevil[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""TheDevil[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,1,0.0,1,0.2065,1.0,1
rebounds,,0,1979jbusy[bettingpros_experts] + Propmaster71[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + TheDevil[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""TheDevil[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + akelder15[bettingpros_experts] + bettor73790[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""akelder15[bettingpros_experts]"", ""bettor73790[bettingpros_experts]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,1979jbusy[bettingpros_experts] + akelder15[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""akelder15[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
threes,,0,1979jbusy[bettingpros_experts] + akelder15[bettingpros_experts] + parkerpaduck[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""akelder15[bettingpros_experts]"", ""parkerpaduck[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + allcylinderscars[bettingpros_experts] + bettor73790[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""allcylinderscars[bettingpros_experts]"", ""bettor73790[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,1979jbusy[bettingpros_experts] + allcylinderscars[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""1979jbusy[bettingpros_experts]"", ""allcylinderscars[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + BetQL Model[betql] + Bryan Fonseca[action],"[""Alex Hinton[action]"", ""BetQL Model[betql]"", ""Bryan Fonseca[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + BetQL Model[betql] + Buckets Podcast[action],"[""Alex Hinton[action]"", ""BetQL Model[betql]"", ""Buckets Podcast[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + Bryan Fonseca[action] + Buckets Podcast[action],"[""Alex Hinton[action]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
pts_reb,,0,Alex Hinton[action] + Bryan Fonseca[action] + Matt Moore[action],"[""Alex Hinton[action]"", ""Bryan Fonseca[action]"", ""Matt Moore[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + Buckets Podcast[action] + Lock & Cash[action],"[""Alex Hinton[action]"", ""Buckets Podcast[action]"", ""Lock & Cash[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Alex Hinton[action] + Joe Dellera[action] + Mike Barner[sportsline],"[""Alex Hinton[action]"", ""Joe Dellera[action]"", ""Mike Barner[sportsline]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Allan Lem[action] + Buckets Podcast[action] + Mike Barner[sportsline],"[""Allan Lem[action]"", ""Buckets Podcast[action]"", ""Mike Barner[sportsline]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Jon Metler[covers],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Jon Metler[covers]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Larry Hartstein[sportsline],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Larry Hartstein[sportsline]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + BetQL Model[betql] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""BetQL Model[betql]"", ""Tom Oldfield[covers]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + Jon Metler[covers] + Larry Hartstein[sportsline],"[""Andrew Caley Senior[covers]"", ""Jon Metler[covers]"", ""Larry Hartstein[sportsline]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + Jon Metler[covers] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""Jon Metler[covers]"", ""Tom Oldfield[covers]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Andrew Caley Senior[covers] + Larry Hartstein[sportsline] + Tom Oldfield[covers],"[""Andrew Caley Senior[covers]"", ""Larry Hartstein[sportsline]"", ""Tom Oldfield[covers]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,Bdodson420[bettingpros_experts] + Fizzy78[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""Bdodson420[bettingpros_experts]"", ""Fizzy78[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
rebounds,,0,Bdodson420[bettingpros_experts] + KD850[bettingpros_experts] + Propmaster71[bettingpros_experts],"[""Bdodson420[bettingpros_experts]"", ""KD850[bettingpros_experts]"", ""Propmaster71[bettingpros_experts]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
rebounds,,0,Bdodson420[bettingpros_experts] + bettor73790[bettingpros_experts] + chefpadro74[bettingpros_experts],"[""Bdodson420[bettingpros_experts]"", ""bettor73790[bettingpros_experts]"", ""chefpadro74[bettingpros_experts]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,,0,Bet Labs[action] + Bruce Marshall[sportsline] + Top Shelf Action 🥃[action],"[""Bet Labs[action]"", ""Bruce Marshall[sportsline]"", ""Top Shelf Action 🥃[action]""]",3,0,spread,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,,0,Bet Labs[action] + Buckets Podcast[action] + RankScore by Bet Labs[action],"[""Bet Labs[action]"", ""Buckets Podcast[action]"", ""RankScore by Bet Labs[action]""]",3,1,total,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Boomer Betz[action] + Royals Props[action],"[""BetQL Model[betql]"", ""Boomer Betz[action]"", ""Royals Props[action]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Boomer Betz[action] + Sandy Plashkes[action],"[""BetQL Model[betql]"", ""Boomer Betz[action]"", ""Sandy Plashkes[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Brandon Kravitz[action] + Buckets Podcast[action],"[""BetQL Model[betql]"", ""Brandon Kravitz[action]"", ""Buckets Podcast[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
points,,0,BetQL Model[betql] + Brian Condon[action] + Cam Is Money[action],"[""BetQL Model[betql]"", ""Brian Condon[action]"", ""Cam Is Money[action]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Brian Condon[action] + The Degenerates[action],"[""BetQL Model[betql]"", ""Brian Condon[action]"", ""The Degenerates[action]""]",3,1,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
points,,0,BetQL Model[betql] + Bryan Fonseca[action] + Buckets Podcast[action],"[""BetQL Model[betql]"", ""Bryan Fonseca[action]"", ""Buckets Podcast[action]""]",3,0,player_prop,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
