atomic_stat,avg_odds,bets_with_units,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
assists,,2,Royals Props,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
points,-112.5,2,RoyalsProps,0,player_prop,2,1.879,2,-225.0,0,0.8905213270142178,action,2.1100000000000003,0,0.3424,1.0,2
threes,-5.0,2,RoyalsProps,2,player_prop,2,-2.05,2,-10.0,0,-1.0,action,2.05,0,0.0,0.0,0
threes,-2.0,2,Ryan Minion,1,player_prop,2,-0.014000000000000012,2,-4.0,0,-0.006930693069306937,action,2.02,0,0.0945,0.5,1
,-110.0,2,Sandy Plashkes,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,action,2.1,0,0.0945,0.5,1
points,-104.0,2,Sir Lockselot,2,player_prop,2,-1.0,1,-104.0,0,-0.49504950495049505,action,2.02,0,0.0,0.0,0
pts_reb_ast,-120.0,2,TheDevil,1,player_prop,2,-0.09199999999999997,1,-120.0,0,-0.044019138755980854,bettingpros_experts,2.09,0,0.0945,0.5,1
blocks,,1,Top Shelf Action 🥃,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
threes,-128.0,2,Top Shelf Action 🥃,1,player_prop,2,-0.2479999999999999,2,-256.0,0,-0.11071428571428565,action,2.24,0,0.0945,0.5,1
pts_reb,-116.0,2,Zak Hanshew,2,player_prop,2,-2.1500000000000004,2,-232.0,0,-1.0,covers,2.1500000000000004,0,0.0,0.0,0
,,2,carmenciorra,2,total,2,-2.0,0,0.0,0,-1.0,bettingpros_experts,2.0,0,0.0,0.0,0
pts_reb,2.0,2,gordyscott88,1,player_prop,2,0.019000000000000017,2,4.0,0,0.009547738693467344,bettingpros_experts,1.9900000000000002,0,0.0945,0.5,1
rebounds,2.5,2,gordyscott88,1,player_prop,2,0.015000000000000013,2,5.0,0,0.007537688442211061,bettingpros_experts,1.9900000000000002,0,0.0945,0.5,1
pts_ast,-121.5,2,jacobparchert,2,player_prop,2,-2.1900000000000004,2,-243.0,0,-1.0,bettingpros_experts,2.1900000000000004,0,0.0,0.0,0
pts_ast,-117.5,2,nukethebooks,2,player_prop,2,-2.16,2,-235.0,0,-1.0,juicereel_nukethebooks,2.16,0,0.0,0.0,0
threes,-5.5,2,nukethebooks,2,player_prop,2,-2.05,2,-11.0,0,-1.0,juicereel_nukethebooks,2.05,0,0.0,0.0,0
pts_reb,,0,💰🦡 Jake,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
rebounds,114.0,2,💰🦡 Jake,1,player_prop,2,0.06000000000000005,1,114.0,0,0.031088082901554428,action,1.9300000000000002,0,0.0945,0.5,1
,-112.0,2,💰🦡 Jake,0,spread,2,1.894,2,-224.0,0,0.8933962264150942,action,2.12,0,0.3424,1.0,2
pts_ast,,1,+113,1,player_prop,1,-1.0,0,0.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
pts_reb_ast,,0,+113,0,player_prop,1,0.0,0,0.0,0,,sportsline,0.0,1,0.2065,1.0,1
rebounds,,0,+113,0,player_prop,1,0.0,0,0.0,0,,sportsline,0.0,1,0.2065,1.0,1
pts_reb_ast,,0,1979jbusy,0,player_prop,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,,1,1979jbusy,1,spread,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
rebounds,-127.0,1,Adam Thompson,1,player_prop,1,-1.12,1,-127.0,0,-1.0,sportsline,1.12,0,0.0,0.0,0
steals,-135.5,2,Alex Hinton,0,player_prop,2,0.8,2,-271.0,1,0.3478260869565218,action,2.3,0,0.2065,1.0,1
threes,,1,Alex Hinton,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,,1,Allan Lem,1,total,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,,1,Ameer Tyree,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,-110.0,1,Ameer Tyree,1,player_prop,1,-1.05,1,-110.0,0,-1.0,action,1.05,0,0.0,0.0,0
,-110.0,1,Andrew Caley Senior,0,total,1,0.955,1,-110.0,0,0.9095238095238094,covers,1.05,0,0.2065,1.0,1
points,,0,Austin Pendergrass,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,,0,Austin Pendergrass,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
blocks,,0,Babs .,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,,1,Babs .,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,-140.0,1,Bill Marzano,0,player_prop,1,0.836,1,-140.0,0,0.7145299145299145,vegasinsider,1.17,0,0.2065,1.0,1
blocks,,0,Boomer Betz,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
steals,,1,Boomer Betz,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,,0,Brad Botkin,0,player_prop,1,0.0,0,0.0,0,,sportsline,0.0,1,0.2065,1.0,1
points,,1,Brad Botkin,1,player_prop,1,-1.0,0,0.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
points,,1,Brandon Anderson,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,142.0,1,Brandon Anderson,1,player_prop,1,-0.83,1,142.0,0,-1.0,action,0.83,0,0.0,0.0,0
blocks,,0,Brandon Kravitz,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,,0,Brandon Kravitz,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
steals,100.0,1,Brandon Kravitz,1,player_prop,1,-1.0,1,100.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,-111.0,1,Brian Edwards,0,player_prop,1,0.946,1,-111.0,0,0.9009523809523808,vegasinsider,1.05,0,0.2065,1.0,1
,-110.0,1,Brian Edwards,0,total,1,0.955,1,-110.0,0,0.9095238095238094,vegasinsider,1.05,0,0.2065,1.0,1
,-114.0,1,Cam Is Money,1,spread,1,-1.07,1,-114.0,0,-1.0,action,1.07,0,0.0,0.0,0
assists,,1,Capper Central,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_ast,,0,Capper Central,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-113.0,1,Capper Central,0,spread,1,0.938,1,-113.0,0,0.8849056603773584,action,1.06,0,0.2065,1.0,1
points,,0,Charlie Wright,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,,1,Charlie Wright,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb_ast,,1,Charlie Wright,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,Charlie Wright,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,,1,Chilly Bets,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-118.0,1,Chip Chirimbes,0,spread,1,0.915,1,-118.0,0,0.8472222222222222,vegasinsider,1.08,0,0.2065,1.0,1
,-110.0,1,Chris Gregory,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,covers,1.05,0,0.2065,1.0,1
pts_reb_ast,,0,Collin Whitchurch,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
points,-133.0,1,David Bearman,1,player_prop,1,-1.14,1,-133.0,0,-1.0,sportsline,1.14,0,0.0,0.0,0
pts_reb,,1,David Bearman,1,player_prop,1,-1.0,0,0.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
threes,-105.0,1,Douglas Farmer,1,player_prop,1,-1.02,1,-105.0,0,-1.0,covers,1.02,0,0.0,0.0,0
,,0,Douglas Farmer,1,spread,1,0.0,0,0.0,0,,covers,0.0,1,0.0,0.0,0
pts_reb,-110.0,1,Ed Scimia,1,player_prop,1,-1.05,1,-110.0,0,-1.0,covers,1.05,0,0.0,0.0,0
,-110.0,1,Eric Rosales,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,covers,1.05,0,0.2065,1.0,1
,-110.0,1,Eric Rosales,1,total,1,-1.05,1,-110.0,0,-1.0,covers,1.05,0,0.0,0.0,0
assists,,1,Fizzy78,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
threes,,1,Fizzy78,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,,1,Fizzy78,1,total,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,,0,Invisible Insider,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,,1,Jason Wilson,1,player_prop,1,-1.0,0,0.0,0,-1.0,covers,1.0,0,0.0,0.0,0
rebounds,,0,Jay Money,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
threes,,0,Jim Turvey,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
blocks,,1,Joe Dellera,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
threes,,1,Joe Dellera,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-110.0,1,Joe Duffy,1,spread,1,-1.05,1,-110.0,0,-1.0,sportscapping,1.05,0,0.0,0.0,0
points,-111.0,1,Joe Osborne Senior,0,player_prop,1,0.946,1,-111.0,0,0.9009523809523808,covers,1.05,0,0.2065,1.0,1
,-110.0,1,John Feltman,1,spread,1,-1.05,1,-110.0,0,-1.0,action,1.05,0,0.0,0.0,0
,-115.0,1,John Martin,0,total,1,0.93,1,-115.0,0,0.8691588785046729,sportscapping,1.07,0,0.2065,1.0,1
,-110.0,1,Jorge Gonzalez,1,total,1,-1.05,1,-110.0,0,-1.0,vegasinsider,1.05,0,0.0,0.0,0
threes,,0,KD850,0,player_prop,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,,1,KD850,1,spread,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
assists,,0,KNW,0,player_prop,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
points,,1,Kevin Thomas,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
blocks,,1,Kyle Murray,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
threes,,1,Kyle Murray,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-110.0,1,Kyle Murray,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
pts_reb_ast,-111.0,1,Larry Hartstein,1,player_prop,1,-1.05,1,-111.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
reb_ast,-136.0,1,Larry Hartstein,0,player_prop,1,0.846,1,-136.0,0,0.7356521739130435,sportsline,1.15,0,0.2065,1.0,1
,,1,LineStepper247,1,spread,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,-120.0,1,LineStepper247,1,total,1,-1.09,1,-120.0,0,-1.0,bettingpros_experts,1.09,0,0.0,0.0,0
rebounds,,0,Lines at Lunch,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
points,104.0,1,Lock & Cash,0,player_prop,1,1.019,1,104.0,0,1.0397959183673469,action,0.98,0,0.2065,1.0,1
reb_ast,,0,Lock & Cash,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,100.0,1,Lock & Cash,1,player_prop,1,-1.0,1,100.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-110.0,1,Lock & Cash,0,total,1,0.955,1,-110.0,0,0.9095238095238094,action,1.05,0,0.2065,1.0,1
pts_ast,,1,MJC Locks,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,0,MJC Locks,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-105.0,1,Mark Franco,1,spread,1,-1.02,1,-105.0,0,-1.0,vegasinsider,1.02,0,0.0,0.0,0
pts_ast,,0,Matt DiLeo,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,-158.0,1,Matt Severance,1,player_prop,1,-1.22,1,-158.0,0,-1.0,sportsline,1.22,0,0.0,0.0,0
,-112.0,1,Max Chase,0,spread,1,0.946,1,-112.0,0,0.8924528301886792,sportscapping,1.06,0,0.2065,1.0,1
points,-127.0,1,Micah Roberts,1,player_prop,1,-1.12,1,-127.0,0,-1.0,sportsline,1.12,0,0.0,0.0,0
points,208.0,1,Micah Roberts,0,player_prop,1,1.352,1,208.0,0,2.08,vegasinsider,0.65,0,0.2065,1.0,1
,,0,Michael Fiddle,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,-110.0,1,Mike Barner,0,player_prop,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
points,-120.0,1,Paul Bovi,0,player_prop,1,0.908,1,-120.0,0,0.8330275229357798,vegasinsider,1.09,0,0.2065,1.0,1
,,1,Paul Bovi,0,total,1,0.0,0,0.0,0,0.0,vegasinsider,1.0,0,0.2065,1.0,1
assists,-115.0,1,Phil Naessens,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,covers,1.07,0,0.2065,1.0,1
,,0,Phil Naessens,0,total,1,0.0,0,0.0,0,,covers,0.0,1,0.2065,1.0,1
points,,0,Player Prop Savant,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
points,,1,Player Props,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,-112.0,1,Prop Betguy,0,player_prop,1,0.946,1,-112.0,0,0.8924528301886792,sportsline,1.06,0,0.2065,1.0,1
pts_reb,-125.0,1,Prop Betguy,1,player_prop,1,-1.11,1,-125.0,0,-1.0,sportsline,1.11,0,0.0,0.0,0
pts_ast,,1,Prop Bomb 🏝,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
pts_reb,,0,PvB Bets,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_reb_ast,,1,PvB Bets,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
assists,-135.0,1,Rohit Ponnaiya,0,player_prop,1,0.852,1,-135.0,0,0.7408695652173913,covers,1.15,0,0.2065,1.0,1
threes,150.0,1,Rohit Ponnaiya,1,player_prop,1,-0.8,1,150.0,0,-1.0,covers,0.8,0,0.0,0.0,0
,,1,Rohit Ponnaiya,0,spread,1,-1.0,0,0.0,0,-1.0,covers,1.0,0,0.2065,1.0,1
pts_ast,-120.0,1,Royals Props,1,player_prop,1,-1.09,1,-120.0,0,-1.0,action,1.09,0,0.0,0.0,0
reb_ast,,0,Royals Props,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,-115.0,1,RoyalsProps,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,action,1.07,0,0.2065,1.0,1
pts_reb_ast,-110.0,1,RoyalsProps,1,player_prop,1,-1.05,1,-110.0,0,-1.0,action,1.05,0,0.0,0.0,0
reb_ast,,1,RoyalsProps,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,RoyalsProps,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,,1,Sandy Plashkes,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,,0,Sandy Plashkes,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
threes,-116.0,1,ThatGuyBets,0,player_prop,1,0.922,1,-116.0,0,0.8616822429906542,action,1.07,0,0.2065,1.0,1
threes,-108.0,1,The Degenerates,1,player_prop,1,-1.04,1,-108.0,0,-1.0,action,1.04,0,0.0,0.0,0
,-110.0,1,The Degenerates,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,vegasinsider,1.05,0,0.2065,1.0,1
points,-126.0,1,"The Degenerates
10-6 Last 3 Days",0,player_prop,1,0.889,1,-126.0,0,0.79375,vegasinsider,1.12,0,0.2065,1.0,1
threes,175.0,1,The Propfessor,0,player_prop,1,1.277,1,175.0,0,1.7493150684931507,action,0.73,0,0.2065,1.0,1
,-109.0,1,TheDevil,0,spread,1,0.954,1,-109.0,0,0.9173076923076923,bettingpros_experts,1.04,0,0.2065,1.0,1
threes,-112.0,1,Tom Oldfield,0,player_prop,1,0.946,1,-112.0,0,0.8924528301886792,covers,1.06,0,0.2065,1.0,1
,-105.0,1,Vince Akins,1,spread,1,-1.02,1,-105.0,0,-1.0,vegasinsider,1.02,0,0.0,0.0,0
,-114.0,1,Will Brinson,0,spread,1,0.939,1,-114.0,0,0.8775700934579438,action,1.07,0,0.2065,1.0,1
,-110.0,1,Zack Cimini,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-110.0,1,Zack Cimini,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,vegasinsider,1.05,0,0.2065,1.0,1
threes,-105.0,1,Zak Hanshew,1,player_prop,1,-1.02,1,-105.0,0,-1.0,covers,1.02,0,0.0,0.0,0
,-110.0,1,Zak Hanshew,1,total,1,-1.05,1,-110.0,0,-1.0,covers,1.05,0,0.0,0.0,0
points,,0,carmenciorra,0,player_prop,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
pts_ast,,1,dylanmccaffrey,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
threes,,1,dylanmccaffrey,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
points,115.0,1,jacobparchert,1,player_prop,1,-0.93,1,115.0,0,-1.0,bettingpros_experts,0.93,0,0.0,0.0,0
points,,1,nomadicmitch,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
assists,118.0,1,severianosmith,0,player_prop,1,0.0,1,118.0,0,0.0,bettingpros_experts,0.92,0,0.2065,1.0,1
points,-106.0,1,severianosmith,1,player_prop,1,-1.03,1,-106.0,0,-1.0,bettingpros_experts,1.03,0,0.0,0.0,0
points,-122.0,1,shefdog33,0,player_prop,1,0.902,1,-122.0,0,0.82,bettingpros_experts,1.1,0,0.2065,1.0,1
points,,1,KD850,0,player_prop,1,0.0,0,0.0,1,0.0,bettingpros_experts,1.0,0,,,0
