avg_odds,bets_with_units,by_market,display_pair,expert_a,expert_b,losses,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
,0,"{""player_prop"": {""losses"": 39, ""n"": 85, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.4358, ""win_pct"": 0.5411764705882353, ""wins"": 46}}",BetQL Model [betql] + EV Model Rating Star [covers],BetQL Model [betql],EV Model Rating Star [covers],39,85,0.0,0,0.0,0,,1,0.0,85,0.4358,0.5411764705882353,46
,0,"{""player_prop"": {""losses"": 28, ""n"": 50, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3116, ""win_pct"": 0.44, ""wins"": 22}}",BetQL Model [betql] + OddsTrader AI [oddstrader],BetQL Model [betql],OddsTrader AI [oddstrader],28,50,0.0,0,0.0,0,,0,0.0,50,0.3116,0.44,22
,0,"{""player_prop"": {""losses"": 13, ""n"": 27, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.3399, ""win_pct"": 0.5185185185185185, ""wins"": 14}}",BetQL Model [betql] + The Degenerates [action],BetQL Model [betql],The Degenerates [action],13,27,0.0,0,0.0,0,,1,0.0,27,0.3399,0.5185185185185185,14
,0,"{""player_prop"": {""losses"": 14, ""n"": 26, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2876, ""win_pct"": 0.46153846153846156, ""wins"": 12}}",EV Model Rating Star [covers] + OddsTrader AI [oddstrader],EV Model Rating Star [covers],OddsTrader AI [oddstrader],14,26,0.0,0,0.0,0,,0,0.0,26,0.2876,0.46153846153846156,12
,0,"{""player_prop"": {""losses"": 10, ""n"": 20, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2993, ""win_pct"": 0.5, ""wins"": 10}}",BetQL Model [betql] + Dimers AI Model [dimers],BetQL Model [betql],Dimers AI Model [dimers],10,20,0.0,0,0.0,0,,0,0.0,20,0.2993,0.5,10
,0,"{""player_prop"": {""losses"": 8, ""n"": 19, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3628, ""win_pct"": 0.5789473684210527, ""wins"": 11}}",BetQL Model [betql] + Kyle Murray [action],BetQL Model [betql],Kyle Murray [action],8,19,0.0,0,0.0,0,,0,0.0,19,0.3628,0.5789473684210527,11
,0,"{""player_prop"": {""losses"": 11, ""n"": 18, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.203, ""win_pct"": 0.3888888888888889, ""wins"": 7}}",nukethebooks [juicereel_nukethebooks] + sXeBets [juicereel_sxebets],nukethebooks [juicereel_nukethebooks],sXeBets [juicereel_sxebets],11,18,0.0,0,0.0,0,,1,0.0,18,0.203,0.3888888888888889,7
,0,"{""player_prop"": {""losses"": 7, ""n"": 16, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": 0.3318, ""win_pct"": 0.5625, ""wins"": 9}}",BetQL Model [betql] + Kyle Murray [action],BetQL Model [betql],Kyle Murray [action],7,16,0.0,0,0.0,0,,2,0.0,16,0.3318,0.5625,9
,0,"{""player_prop"": {""losses"": 8, ""n"": 15, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.2481, ""win_pct"": 0.4666666666666667, ""wins"": 7}}",BetQL Model [betql] + Joe Dellera [action],BetQL Model [betql],Joe Dellera [action],8,15,0.0,0,0.0,0,,1,0.0,15,0.2481,0.4666666666666667,7
,0,"{""player_prop"": {""losses"": 10, ""n"": 13, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0818, ""win_pct"": 0.23076923076923078, ""wins"": 3}}",Buckets Podcast [action] + Joe Dellera [action],Buckets Podcast [action],Joe Dellera [action],10,13,0.0,0,0.0,0,,0,0.0,13,0.0818,0.23076923076923078,3
,0,"{""player_prop"": {""losses"": 4, ""n"": 13, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.4237, ""win_pct"": 0.6923076923076923, ""wins"": 9}}",EV Model Rating Star [covers] + sXeBets [juicereel_sxebets],EV Model Rating Star [covers],sXeBets [juicereel_sxebets],4,13,0.0,0,0.0,0,,0,0.0,13,0.4237,0.6923076923076923,9
,0,"{""player_prop"": {""losses"": 3, ""n"": 12, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.4677, ""win_pct"": 0.75, ""wins"": 9}}",BetQL Model [betql] + Joe Dellera [action],BetQL Model [betql],Joe Dellera [action],3,12,0.0,0,0.0,0,,0,0.0,12,0.4677,0.75,9
,0,"{""player_prop"": {""losses"": 2, ""n"": 12, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.552, ""win_pct"": 0.8333333333333334, ""wins"": 10}}",Dimers AI Model [dimers] + EV Model Rating Star [covers],Dimers AI Model [dimers],EV Model Rating Star [covers],2,12,0.0,0,0.0,0,,0,0.0,12,0.552,0.8333333333333334,10
,0,"{""player_prop"": {""losses"": 5, ""n"": 11, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.2801, ""win_pct"": 0.5454545454545454, ""wins"": 6}}",BetQL Model [betql] + EV Model Rating Star [covers],BetQL Model [betql],EV Model Rating Star [covers],5,11,0.0,0,0.0,0,,1,0.0,11,0.2801,0.5454545454545454,6
,0,"{""player_prop"": {""losses"": 7, ""n"": 11, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1517, ""win_pct"": 0.36363636363636365, ""wins"": 4}}",BetQL Model [betql] + Ryan Minion [action],BetQL Model [betql],Ryan Minion [action],7,11,0.0,0,0.0,0,,0,0.0,11,0.1517,0.36363636363636365,4
,0,"{""player_prop"": {""losses"": 2, ""n"": 11, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.523, ""win_pct"": 0.8181818181818182, ""wins"": 9}}",Bryan Fonseca [action] + Buckets Podcast [action],Bryan Fonseca [action],Buckets Podcast [action],2,11,0.0,0,0.0,0,,0,0.0,11,0.523,0.8181818181818182,9
,0,"{""player_prop"": {""losses"": 6, ""n"": 10, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1682, ""win_pct"": 0.4, ""wins"": 4}}",BetQL Model [betql] + The Degenerates [action],BetQL Model [betql],The Degenerates [action],6,10,0.0,0,0.0,0,,0,0.0,10,0.1682,0.4,4
,0,"{""player_prop"": {""losses"": 2, ""n"": 9, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.4526, ""win_pct"": 0.7777777777777778, ""wins"": 7}}",BetQL Model [betql] + Buckets Podcast [action],BetQL Model [betql],Buckets Podcast [action],2,9,0.0,0,0.0,0,,0,0.0,9,0.4526,0.7777777777777778,7
,0,"{""player_prop"": {""losses"": 3, ""n"": 8, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}}",BetQL Model [betql] + Bryan Fonseca [action],BetQL Model [betql],Bryan Fonseca [action],3,8,0.0,0,0.0,0,,0,0.0,8,0.3057,0.625,5
,0,"{""player_prop"": {""losses"": 3, ""n"": 8, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}}",BetQL Model [betql] + Cam Is Money [action],BetQL Model [betql],Cam Is Money [action],3,8,0.0,0,0.0,0,,0,0.0,8,0.3057,0.625,5
,0,"{""player_prop"": {""losses"": 2, ""n"": 8, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}}",BetQL Model [betql] + Cam Is Money [action],BetQL Model [betql],Cam Is Money [action],2,8,0.0,0,0.0,0,,1,0.0,8,0.4093,0.75,6
,0,"{""player_prop"": {""losses"": 2, ""n"": 8, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}}",BetQL Model [betql] + OddsTrader AI [oddstrader],BetQL Model [betql],OddsTrader AI [oddstrader],2,8,0.0,0,0.0,0,,0,0.0,8,0.4093,0.75,6
,0,"{""player_prop"": {""losses"": 5, ""n"": 8, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1368, ""win_pct"": 0.375, ""wins"": 3}}",BetQL Model [betql] + Ryan Minion [action],BetQL Model [betql],Ryan Minion [action],5,8,0.0,0,0.0,0,,0,0.0,8,0.1368,0.375,3
,0,"{""player_prop"": {""losses"": 3, ""n"": 8, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}}",Bryan Fonseca [action] + Kyle Murray [action],Bryan Fonseca [action],Kyle Murray [action],3,8,0.0,0,0.0,0,,0,0.0,8,0.3057,0.625,5
,0,"{""player_prop"": {""losses"": 5, ""n"": 7, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0822, ""win_pct"": 0.2857142857142857, ""wins"": 2}}",BetQL Model [betql] + Buckets Podcast [action],BetQL Model [betql],Buckets Podcast [action],5,7,0.0,0,0.0,0,,0,0.0,7,0.0822,0.2857142857142857,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 7, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": 0.2505, ""win_pct"": 0.5714285714285714, ""wins"": 4}}",BetQL Model [betql] + Jim Turvey [action],BetQL Model [betql],Jim Turvey [action],3,7,0.0,0,0.0,0,,2,0.0,7,0.2505,0.5714285714285714,4
,0,"{""player_prop"": {""losses"": 3, ""n"": 7, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2505, ""win_pct"": 0.5714285714285714, ""wins"": 4}}",BetQL Model [betql] + Sandy Plashkes [action],BetQL Model [betql],Sandy Plashkes [action],3,7,0.0,0,0.0,0,,0,0.0,7,0.2505,0.5714285714285714,4
,0,"{""player_prop"": {""losses"": 2, ""n"": 7, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3589, ""win_pct"": 0.7142857142857143, ""wins"": 5}}",BetQL Model [betql] + sXeBets [juicereel_sxebets],BetQL Model [betql],sXeBets [juicereel_sxebets],2,7,0.0,0,0.0,0,,0,0.0,7,0.3589,0.7142857142857143,5
,0,"{""player_prop"": {""losses"": 4, ""n"": 7, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1582, ""win_pct"": 0.42857142857142855, ""wins"": 3}}",Bryan Fonseca [action] + Buckets Podcast [action],Bryan Fonseca [action],Buckets Podcast [action],4,7,0.0,0,0.0,0,,0,0.0,7,0.1582,0.42857142857142855,3
,0,"{""player_prop"": {""losses"": 3, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1876, ""win_pct"": 0.5, ""wins"": 3}}",Allan Lem [action] + BetQL Model [betql],Allan Lem [action],BetQL Model [betql],3,6,0.0,0,0.0,0,,0,0.0,6,0.1876,0.5,3
,0,"{""player_prop"": {""losses"": 4, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0968, ""win_pct"": 0.3333333333333333, ""wins"": 2}}",BetQL Model [betql] + Boomer Betz [action],BetQL Model [betql],Boomer Betz [action],4,6,0.0,0,0.0,0,,0,0.0,6,0.0968,0.3333333333333333,2
,0,"{""player_prop"": {""losses"": 5, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0301, ""win_pct"": 0.16666666666666666, ""wins"": 1}}",BetQL Model [betql] + Bryan Fonseca [action],BetQL Model [betql],Bryan Fonseca [action],5,6,0.0,0,0.0,0,,0,0.0,6,0.0301,0.16666666666666666,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 6, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.6097, ""win_pct"": 1.0, ""wins"": 6}}",BetQL Model [betql] + Markus Markets [action],BetQL Model [betql],Markus Markets [action],0,6,0.0,0,0.0,0,,1,0.0,6,0.6097,1.0,6
,0,"{""player_prop"": {""losses"": 3, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1876, ""win_pct"": 0.5, ""wins"": 3}}",Buckets Podcast [action] + Mike Barner [sportsline],Buckets Podcast [action],Mike Barner [sportsline],3,6,0.0,0,0.0,0,,0,0.0,6,0.1876,0.5,3
,0,"{""player_prop"": {""losses"": 2, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3, ""win_pct"": 0.6666666666666666, ""wins"": 4}}",EV Model Rating Star [covers] + Jon Metler [covers],EV Model Rating Star [covers],Jon Metler [covers],2,6,0.0,0,0.0,0,,0,0.0,6,0.3,0.6666666666666666,4
,0,"{""player_prop"": {""losses"": 6, ""n"": 6, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Joe Dellera [action] + The Degenerates [action],Joe Dellera [action],The Degenerates [action],6,6,0.0,0,0.0,0,,0,0.0,6,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 5, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": 0.3755, ""win_pct"": 0.8, ""wins"": 4}}",Allan Lem [action] + Joe Dellera [action],Allan Lem [action],Joe Dellera [action],1,5,0.0,0,0.0,0,,2,0.0,5,0.3755,0.8,4
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",BetQL Model [betql] + Brian Condon [action],BetQL Model [betql],Brian Condon [action],3,5,0.0,0,0.0,0,,0,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",BetQL Model [betql] + Jim Turvey [action],BetQL Model [betql],Jim Turvey [action],3,5,0.0,0,0.0,0,,1,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",BetQL Model [betql] + Markus Markets [action],BetQL Model [betql],Markus Markets [action],3,5,0.0,0,0.0,0,,1,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 1, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.3755, ""win_pct"": 0.8, ""wins"": 4}}",BetQL Model [betql] + Matt DiLeo [action],BetQL Model [betql],Matt DiLeo [action],1,5,0.0,0,0.0,0,,0,0.0,5,0.3755,0.8,4
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 3, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",BetQL Model [betql] + Sandy Plashkes [action],BetQL Model [betql],Sandy Plashkes [action],3,5,0.0,0,0.0,0,,3,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 0, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.5655, ""win_pct"": 1.0, ""wins"": 5}}",Bryan Fonseca [action] + Ryan Minion [action],Bryan Fonseca [action],Ryan Minion [action],0,5,0.0,0,0.0,0,,0,0.0,5,0.5655,1.0,5
,0,"{""player_prop"": {""losses"": 0, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.5655, ""win_pct"": 1.0, ""wins"": 5}}",Buckets Podcast [action] + Jim Turvey [action],Buckets Podcast [action],Jim Turvey [action],0,5,0.0,0,0.0,0,,0,0.0,5,0.5655,1.0,5
,0,"{""player_prop"": {""losses"": 2, ""n"": 2, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""spread"": {""losses"": 1, ""n"": 2, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}, ""total"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Buckets Podcast [action] + Matt Moore [action],Buckets Podcast [action],Matt Moore [action],4,5,0.0,0,0.0,0,,1,0.0,5,0.0362,0.2,1
,0,"{""player_prop"": {""losses"": 4, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0362, ""win_pct"": 0.2, ""wins"": 1}}",Buckets Podcast [action] + The Degenerates [action],Buckets Podcast [action],The Degenerates [action],4,5,0.0,0,0.0,0,,0,0.0,5,0.0362,0.2,1
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",Dimers AI Model [dimers] + Jon Metler [covers],Dimers AI Model [dimers],Jon Metler [covers],3,5,0.0,0,0.0,0,,0,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 5, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",Joe Dellera [action] + Kyle Murray [action],Joe Dellera [action],Kyle Murray [action],3,5,0.0,0,0.0,0,,0,0.0,5,0.1176,0.4,2
,0,"{""player_prop"": {""losses"": 0, ""n"": 5, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": 0.5655, ""win_pct"": 1.0, ""wins"": 5}}",Markus Markets [action] + Ryan Minion [action],Markus Markets [action],Ryan Minion [action],0,5,0.0,0,0.0,0,,2,0.0,5,0.5655,1.0,5
,0,"{""player_prop"": {""losses"": 2, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",Alex Hinton [action] + Buckets Podcast [action],Alex Hinton [action],Buckets Podcast [action],2,4,0.0,0,0.0,0,,0,0.0,4,0.15,0.5,2
,0,"{""player_prop"": {""losses"": 0, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.5101, ""win_pct"": 1.0, ""wins"": 4}}",Allan Lem [action] + Jim Turvey [action],Allan Lem [action],Jim Turvey [action],0,4,0.0,0,0.0,0,,0,0.0,4,0.5101,1.0,4
,0,"{""player_prop"": {""losses"": 2, ""n"": 4, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",BetQL Model [betql] + Boomer Betz [action],BetQL Model [betql],Boomer Betz [action],2,4,0.0,0,0.0,0,,1,0.0,4,0.15,0.5,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}, ""spread"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",BetQL Model [betql] + Dimers AI Model [dimers],BetQL Model [betql],Dimers AI Model [dimers],3,4,0.0,0,0.0,0,,0,0.0,4,0.0456,0.25,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.5101, ""win_pct"": 1.0, ""wins"": 4}}",BetQL Model [betql] + Jon Metler [covers],BetQL Model [betql],Jon Metler [covers],0,4,0.0,0,0.0,0,,0,0.0,4,0.5101,1.0,4
,0,"{""player_prop"": {""losses"": 2, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",BetQL Model [betql] + Matt DiLeo [action],BetQL Model [betql],Matt DiLeo [action],2,4,0.0,0,0.0,0,,0,0.0,4,0.15,0.5,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",BetQL Model [betql] + RocketPlays [action],BetQL Model [betql],RocketPlays [action],2,4,0.0,0,0.0,0,,0,0.0,4,0.15,0.5,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}, ""spread"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Brandon Kravitz [action] + Buckets Podcast [action],Brandon Kravitz [action],Buckets Podcast [action],3,4,0.0,0,0.0,0,,0,0.0,4,0.0456,0.25,1
,0,"{""player_prop"": {""losses"": 4, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Bryan Fonseca [action] + Ryan Minion [action],Bryan Fonseca [action],Ryan Minion [action],4,4,0.0,0,0.0,0,,0,0.0,4,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 2, ""n"": 4, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.15, ""win_pct"": 0.5, ""wins"": 2}}",Kyle Murray [action] + Ryan Minion [action],Kyle Murray [action],Ryan Minion [action],2,4,0.0,0,0.0,0,,0,0.0,4,0.15,0.5,2
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Alex Hinton [action] + Matt DiLeo [action],Alex Hinton [action],Matt DiLeo [action],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 0, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.4385, ""win_pct"": 1.0, ""wins"": 3}}",BetQL Model [betql] + Brandon Kravitz [action],BetQL Model [betql],Brandon Kravitz [action],0,3,0.0,0,0.0,0,,0,0.0,3,0.4385,1.0,3
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",BetQL Model [betql] + Brian Condon [action],BetQL Model [betql],Brian Condon [action],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",BetQL Model [betql] + Tom Oldfield [covers],BetQL Model [betql],Tom Oldfield [covers],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 3, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",BetQL Model [betql] + nukethebooks [juicereel_nukethebooks],BetQL Model [betql],nukethebooks [juicereel_nukethebooks],3,3,0.0,0,0.0,0,,1,0.0,3,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",BetQL Model [betql] + sXeBets [juicereel_sxebets],BetQL Model [betql],sXeBets [juicereel_sxebets],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",Brandon Anderson [action] + Buckets Podcast [action],Brandon Anderson [action],Buckets Podcast [action],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 2, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}, ""spread"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Brandon Kravitz [action] + Buckets Podcast [action],Brandon Kravitz [action],Buckets Podcast [action],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Cam Is Money [action] + Joe Dellera [action],Cam Is Money [action],Joe Dellera [action],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",Cam Is Money [action] + Kyle Murray [action],Cam Is Money [action],Kyle Murray [action],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Dimers AI Model [dimers] + EV Model Rating Star [covers],Dimers AI Model [dimers],EV Model Rating Star [covers],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",Dimers AI Model [dimers] + Jason Logan Senior [covers],Dimers AI Model [dimers],Jason Logan Senior [covers],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",EV Model Rating Star [covers] + Quinn Allen [covers],EV Model Rating Star [covers],Quinn Allen [covers],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Gilles Gallant [action] + Joe Dellera [action],Gilles Gallant [action],Joe Dellera [action],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
,0,"{""player_prop"": {""losses"": 3, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Joe Dellera [action] + Markus Markets [action],Joe Dellera [action],Markus Markets [action],3,3,0.0,0,0.0,0,,0,0.0,3,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 2, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0615, ""win_pct"": 0.3333333333333333, ""wins"": 1}}",Joe Dellera [action] + Mike Barner [sportsline],Joe Dellera [action],Mike Barner [sportsline],2,3,0.0,0,0.0,0,,0,0.0,3,0.0615,0.3333333333333333,1
,0,"{""player_prop"": {""losses"": 3, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Joe Dellera [action] + Ryan Minion [action],Joe Dellera [action],Ryan Minion [action],3,3,0.0,0,0.0,0,,0,0.0,3,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 3, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2077, ""win_pct"": 0.6666666666666666, ""wins"": 2}}",Joe Dellera [action] + The Propfessor [action],Joe Dellera [action],The Propfessor [action],1,3,0.0,0,0.0,0,,0,0.0,3,0.2077,0.6666666666666666,2
