atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
reb_ast,,1,OVER,+113,1,player_prop,2,-1.0,0,0.0,0,-1.0,sportsline,1.0,1,0.0945,0.5,1
,-1077.5,2,BOS,1979jbusy,1,moneyline,2,-0.49999999999999994,2,-2155.0,0,-0.19999999999999998,bettingpros_experts,2.5,0,0.0945,0.5,1
,-59.0,2,DEN,1979jbusy,0,moneyline,2,1.7610000000000001,2,-118.0,0,0.7861607142857142,bettingpros_experts,2.24,0,0.3424,1.0,2
blocks,,0,OVER,1979jbusy,0,player_prop,2,0.0,0,0.0,0,,bettingpros_experts,0.0,2,0.3424,1.0,2
steals,,0,OVER,1979jbusy,0,player_prop,2,0.0,0,0.0,0,,bettingpros_experts,0.0,2,0.3424,1.0,2
,-310.0,2,SAS,ABXCVII,1,moneyline,2,-0.994,2,-620.0,0,-0.33244147157190634,bettingpros_experts,2.99,0,0.0945,0.5,1
,-101.0,1,ATL,ABXCVII,0,spread,2,0.99,1,-101.0,0,0.99,bettingpros_experts,1.0,1,0.3424,1.0,2
,-112.5,2,HOU,ABXCVII,2,spread,2,-2.1100000000000003,2,-225.0,0,-1.0,bettingpros_experts,2.1100000000000003,0,0.0,0.0,0
pts_ast,,1,OVER,Alex Hinton,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
rebounds,,2,PLAYER_OVER,Alex Hinton,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
,-110.0,1,UNDER,Alex Hinton,1,total,2,-1.05,1,-110.0,0,-1.0,action,1.05,1,0.0945,0.5,1
assists,-141.5,2,UNDER,Alex Selesnick,1,player_prop,2,-0.344,2,-283.0,0,-0.147008547008547,sportsline,2.34,0,0.0945,0.5,1
points_assists_rebounds,-114.0,2,OVER,Alex Selesnick,0,player_prop,2,1.878,2,-228.0,0,0.8775700934579438,sportsline,2.14,0,0.3424,1.0,2
points_assists_rebounds,-127.5,2,UNDER,Alex Selesnick,1,player_prop,2,-0.2430000000000001,2,-255.0,0,-0.10848214285714289,sportsline,2.24,0,0.0945,0.5,1
pts_ast,-122.5,2,OVER,Alex Selesnick,0,player_prop,2,1.796,2,-245.0,0,0.8163636363636363,sportsline,2.2,0,0.3424,1.0,2
pts_reb,-125.0,2,UNDER,Alex Selesnick,2,player_prop,2,-2.22,2,-250.0,0,-1.0,sportsline,2.22,0,0.0,0.0,0
rebounds,-139.0,2,OVER,Alex Selesnick,1,player_prop,2,-0.32499999999999996,2,-278.0,0,-0.13948497854077252,sportsline,2.33,0,0.0945,0.5,1
rebounds,-123.0,2,OVER,Allan Lem,2,player_prop,2,-2.1,1,-123.0,0,-1.0,action,2.1,0,0.0,0.0,0
rebounds,102.0,2,OVER,Andrew Caley Senior,1,player_prop,2,0.020000000000000018,2,204.0,0,0.01010101010101011,covers,1.98,0,0.0945,0.5,1
rebounds,-151.0,2,OVER,Austin Pendergrass,1,player_prop,2,-0.20499999999999996,1,-151.0,0,-0.09318181818181816,action,2.2,0,0.0945,0.5,1
rebounds,,1,PLAYER_OVER,Babs .,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_ast,121.33333333333333,3,OVER,Bdodson420,2,player_prop,3,-1.1800000000000002,3,364.0,1,-0.5267857142857143,bettingpros_experts,2.24,0,0.0,0.0,0
pts_ast,64.0,2,UNDER,Bdodson420,0,player_prop,2,2.359,2,128.0,0,1.4384146341463413,bettingpros_experts,1.6400000000000001,0,0.3424,1.0,2
steals,249.0,2,OVER,Bdodson420,2,player_prop,2,-1.1400000000000001,2,498.0,0,-1.0,bettingpros_experts,1.1400000000000001,0,0.0,0.0,0
,-115.0,2,UNDER,Bdodson420,2,total,2,-2.0700000000000003,1,-115.0,0,-1.0,bettingpros_experts,2.0700000000000003,0,0.0,0.0,0
,-110.0,2,TEAM,Bet Labs,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,action,2.1,0,0.0945,0.5,1
,,1,OVER,Bet Labs,1,total,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
points,242.5,2,OVER,Bill Marzano,2,player_prop,2,-1.2,2,485.0,0,-1.0,vegasinsider,1.2,0,0.0,0.0,0
,165.0,2,DAL,Bob Konarski,1,moneyline,2,0.39,2,330.0,0,0.24223602484472054,sportsline,1.6099999999999999,0,0.0945,0.5,1
pts_ast,,0,UNDER,Boomer Betz,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
rebounds,,1,PLAYER_UNDER,Boomer Betz,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
threes,470.0,2,OVER,Boomer Betz,2,player_prop,2,-1.2,2,940.0,0,-1.0,action,1.2,0,0.0,0.0,0
,,1,,Boomer Betz,1,spread,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb_ast,-105.0,1,OVER,Brandon Anderson,0,player_prop,2,0.971,1,-105.0,0,0.9519607843137254,action,1.02,1,0.3424,1.0,2
points,-107.5,2,PLAYER_UNDER,Brandon Kravitz,0,player_prop,2,1.926,2,-215.0,0,0.9304347826086955,action,2.0700000000000003,0,0.3424,1.0,2
pts_reb,,0,PLAYER_UNDER,Brandon Kravitz,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_reb_ast,,1,PLAYER_UNDER,Brandon Kravitz,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb_ast,-121.0,2,UNDER,Bryan Fonseca,0,player_prop,2,1.81,2,-242.0,0,0.8264840182648401,action,2.1900000000000004,0,0.3424,1.0,2
steals,,1,PLAYER_OVER,Bryan Fonseca,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,-4.5,2,OVER,Buckets Podcast,2,player_prop,2,-2.04,2,-9.0,0,-1.0,action,2.04,0,0.0,0.0,0
reb_ast,100.0,1,PLAYER_OVER,Buckets Podcast,1,player_prop,2,-1.0,1,100.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,,1,PLAYER_UNDER,Buckets Podcast,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,,0,UNDER,Buckets Podcast,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
,,2,UNDER,Buckets Podcast,1,total,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0945,0.5,1
points,-104.0,1,UNDER,Cam Is Money,0,player_prop,2,0.981,1,-104.0,0,0.9617647058823529,action,1.02,1,0.3424,1.0,2
pts_reb,-125.0,1,PLAYER_UNDER,Cam Is Money,0,player_prop,2,0.888,1,-125.0,0,0.7999999999999999,action,1.11,1,0.3424,1.0,2
reb_ast,,1,OVER,Cam Is Money,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
threes,7.5,2,OVER,Cam Is Money,0,player_prop,2,2.052,2,15.0,0,1.0523076923076924,action,1.95,0,0.3424,1.0,2
pts_reb_ast,,2,PLAYER_OVER,CeeJ Sports,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
assists,,1,OVER,Charlie Wright,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
assists,100.0,2,OVER,Chris Faria,2,player_prop,2,-2.0,1,100.0,0,-1.0,covers,2.0,0,0.0,0.0,0
rebounds,-112.0,2,OVER,Chris Faria,1,player_prop,2,-0.05400000000000005,1,-112.0,0,-0.02621359223300973,covers,2.06,0,0.0945,0.5,1
pts_reb,,1,PLAYER_UNDER,Collin Whitchurch,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb_ast,-110.0,1,PLAYER_OVER,Collin Whitchurch,0,player_prop,2,0.955,1,-110.0,0,0.9095238095238094,action,1.05,1,0.3424,1.0,2
rebounds,-145.0,2,OVER,David Bearman,1,player_prop,2,-0.369,2,-290.0,0,-0.15569620253164557,sportsline,2.37,0,0.0945,0.5,1
,-2.5,2,CLE,Dimers AI Model,0,spread,2,1.971,2,-5.0,0,0.9757425742574257,dimers,2.02,0,0.3424,1.0,2
,-9.0,2,DET,Dimers AI Model,1,spread,2,-0.08499999999999996,2,-18.0,0,-0.040865384615384595,dimers,2.08,0,0.0945,0.5,1
assists,-120.0,1,OVER,Doug Ziefel,0,player_prop,2,0.0,1,-120.0,0,0.0,action,1.09,1,0.3424,1.0,2
assists,,1,UNDER,Doug Ziefel,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
points,,1,OVER,Doug Ziefel,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb,,2,UNDER,Doug Ziefel,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,1,OVER,Doug Ziefel,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,,1,PLAYER_UNDER,Doug Ziefel,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
rebounds,,1,OVER,Doug Ziefel,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
steals,,0,UNDER,Doug Ziefel,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
points,-120.0,1,UNDER,Douglas Farmer,0,player_prop,2,0.908,1,-120.0,0,0.8330275229357798,covers,1.09,1,0.3424,1.0,2
rebounds,,1,OVER,FTN Fantasy,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
,-1.6666666666666667,3,IND,Fizzy78,1,spread,3,-0.025000000000000022,3,-5.0,1,-0.008250825082508259,bettingpros_experts,3.03,0,0.0945,0.5,1
,-110.0,2,MEM,Fizzy78,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,bettingpros_experts,2.1,0,0.3424,1.0,2
,-112.5,2,TOR,Fizzy78,1,spread,2,-0.1150000000000001,2,-225.0,0,-0.05424528301886797,bettingpros_experts,2.12,0,0.0945,0.5,1
assists,-108.0,1,OVER,Gilles Gallant,0,player_prop,2,0.963,1,-108.0,0,0.9259615384615384,action,1.04,1,0.3424,1.0,2
assists,,2,PLAYER_OVER,Gilles Gallant,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
points,-112.5,2,UNDER,Gilles Gallant,1,player_prop,2,-0.11199999999999999,2,-225.0,0,-0.05308056872037913,action,2.1100000000000003,0,0.0945,0.5,1
pts_reb,,0,PLAYER_OVER,Gilles Gallant,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_reb_ast,-113.5,2,UNDER,Gilles Gallant,1,player_prop,2,-0.12400000000000011,2,-227.0,0,-0.058215962441314606,action,2.13,0,0.0945,0.5,1
threes,-125.0,2,OVER,Gilles Gallant,1,player_prop,2,-0.11199999999999999,1,-125.0,0,-0.05308056872037913,action,2.1100000000000003,0,0.0945,0.5,1
pts_ast,,2,OVER,Grant Neiffer,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,2,OVER,Grant Neiffer,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,1,UNDER,Grant Neiffer,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
rebounds,116.0,1,OVER,Grant Neiffer,0,player_prop,2,1.079,1,116.0,0,1.1602150537634408,action,0.93,1,0.3424,1.0,2
assists,-110.5,2,UNDER,Jason Logan Senior,2,player_prop,2,-2.09,2,-221.0,0,-1.0,covers,2.09,0,0.0,0.0,0
pts_reb,-105.0,1,PLAYER_OVER,Jay Money,1,player_prop,2,-1.02,1,-105.0,0,-1.0,action,1.02,1,0.0945,0.5,1
pts_reb_ast,-122.5,2,PLAYER_OVER,Jay Money,2,player_prop,2,-2.2,2,-245.0,0,-1.0,action,2.2,0,0.0,0.0,0
,-115.0,2,PHX,Jeff Hochman,1,spread,2,-0.14500000000000002,2,-230.0,0,-0.0677570093457944,sportsline,2.14,0,0.0945,0.5,1
blocks,,0,OVER,Jim Turvey,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_ast,,0,UNDER,Jim Turvey,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
steals,,0,OVER,Jim Turvey,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
steals,,0,PLAYER_OVER,Jim Turvey,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
steals,-235.0,1,PLAYER_UNDER,Jim Turvey,0,player_prop,2,0.596,1,-235.0,0,0.4257142857142857,action,1.4,1,0.3424,1.0,2
,-110.0,2,TEAM,Jim Turvey,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,action,2.1,0,0.0945,0.5,1
assists,,0,PLAYER_UNDER,Joe Dellera,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_ast,,1,UNDER,Joe Dellera,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb,-123.0,1,PLAYER_UNDER,Joe Dellera,0,player_prop,2,0.894,1,-123.0,0,0.8127272727272726,action,1.1,1,0.3424,1.0,2
points,,0,PLAYER_UNDER,John Feltman,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
,-37.0,2,ATL,KD850,1,moneyline,2,-0.21299999999999997,2,-74.0,0,-0.09638009049773755,bettingpros_experts,2.21,0,0.0945,0.5,1
,34.0,2,CLE,KD850,1,moneyline,2,0.18300000000000005,2,68.0,0,0.10054945054945058,bettingpros_experts,1.8199999999999998,0,0.0945,0.5,1
,-207.0,2,MIA,KD850,0,moneyline,2,1.34,2,-414.0,0,0.5037593984962406,bettingpros_experts,2.66,0,0.3424,1.0,2
,-151.0,2,MIN,KD850,0,moneyline,2,1.655,2,-302.0,0,0.7072649572649573,bettingpros_experts,2.34,0,0.3424,1.0,2
,-434.0,2,ORL,KD850,1,moneyline,2,-0.6779999999999999,2,-868.0,0,-0.25298507462686565,bettingpros_experts,2.68,0,0.0945,0.5,1
,-567.5,2,POR,KD850,1,moneyline,2,-1.388,2,-1135.0,0,-0.40943952802359884,bettingpros_experts,3.3899999999999997,0,0.0945,0.5,1
,175.5,2,WSH,KD850,1,moneyline,2,0.544,2,351.0,0,0.3751724137931035,bettingpros_experts,1.45,0,0.0945,0.5,1
steals,-150.0,2,OVER,KD850,2,player_prop,2,-2.4,2,-300.0,0,-1.0,bettingpros_experts,2.4,0,0.0,0.0,0
,5.5,2,CHC,KD850,2,spread,2,-1.96,2,11.0,0,-1.0,bettingpros_experts,1.96,0,0.0,0.0,0
,-3.0,2,CLE,KD850,0,spread,2,1.9739999999999998,2,-6.0,0,0.972413793103448,bettingpros_experts,2.0300000000000002,0,0.3424,1.0,2
,-200.5,2,MIA,KD850,1,spread,2,-0.544,2,-401.0,0,-0.21417322834645672,bettingpros_experts,2.54,0,0.0945,0.5,1
,4.5,2,MIL,KD850,1,spread,2,0.038000000000000034,2,9.0,0,0.019387755102040834,bettingpros_experts,1.96,0,0.0945,0.5,1
,162.5,2,NYK,KD850,2,spread,2,-1.5299999999999998,2,325.0,0,-1.0,bettingpros_experts,1.5299999999999998,0,0.0,0.0,0
,-567.5,2,OKC,KD850,0,spread,2,0.6439999999999999,2,-1135.0,0,0.19223880597014922,bettingpros_experts,3.35,0,0.3424,1.0,2
,-62.5,2,POR,KD850,1,spread,2,-0.2829999999999999,2,-125.0,0,-0.12412280701754383,bettingpros_experts,2.28,0,0.0945,0.5,1
,106.0,2,BOS,Kev,1,spread,2,0.05499999999999994,2,212.0,0,0.028350515463917494,bettingpros_experts,1.94,0,0.0945,0.5,1
rebounds,,0,UNDER,Kyle Murray,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
steals,,2,PLAYER_OVER,Kyle Murray,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
points,-116.5,2,UNDER,Larry Hartstein,2,player_prop,2,-2.1500000000000004,2,-233.0,0,-1.0,sportsline,2.1500000000000004,0,0.0,0.0,0
points_assists,-109.5,2,OVER,Larry Hartstein,1,player_prop,2,-0.09600000000000009,2,-219.0,0,-0.04593301435406703,sportsline,2.09,0,0.0945,0.5,1
,-12.5,2,BKN,LineStepper247,2,spread,2,-2.1100000000000003,2,-25.0,0,-1.0,bettingpros_experts,2.1100000000000003,0,0.0,0.0,0
,-130.5,2,BOS,LineStepper247,1,spread,2,-0.2550000000000001,2,-261.0,0,-0.11283185840707971,bettingpros_experts,2.26,0,0.0945,0.5,1
,4.0,2,DAL,LineStepper247,1,spread,2,0.040000000000000036,2,8.0,0,0.02040816326530614,bettingpros_experts,1.96,0,0.0945,0.5,1
,-1.5,2,LAL,LineStepper247,1,spread,2,-0.019000000000000017,2,-3.0,0,-0.00945273631840797,bettingpros_experts,2.01,0,0.0945,0.5,1
,-112.5,2,OVER,LineStepper247,1,total,2,-0.1190000000000001,2,-225.0,0,-0.056398104265402885,bettingpros_experts,2.1100000000000003,0,0.0945,0.5,1
,-112.5,2,UNDER,LineStepper247,0,total,2,1.885,2,-225.0,0,0.8891509433962264,bettingpros_experts,2.12,0,0.3424,1.0,2
blocks,,1,OVER,MJC Locks,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
points,,2,OVER,MJC Locks,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
steals,,2,OVER,MJC Locks,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
pts_reb,-106.0,1,PLAYER_UNDER,Markus Markets,0,player_prop,2,0.972,1,-106.0,0,0.9436893203883495,action,1.03,1,0.3424,1.0,2
pts_reb,,0,PLAYER_UNDER,Matt DiLeo,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
rebounds,100.0,1,PLAYER_UNDER,Matt DiLeo,1,player_prop,2,-1.0,1,100.0,0,-1.0,action,1.0,1,0.0945,0.5,1
assists,,2,PLAYER_OVER,Matt Moore,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
assists,,1,UNDER,Matt Moore,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
pts_reb,,1,PLAYER_OVER,Matt Moore,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,-125.0,2,OVER,Matt Moore,2,player_prop,2,-2.1100000000000003,1,-125.0,0,-1.0,action,2.1100000000000003,0,0.0,0.0,0
,-174.5,2,AWAY,Matt Severance,1,moneyline,2,-0.544,2,-349.0,0,-0.21333333333333337,sportsline,2.55,0,0.0945,0.5,1
,-168.0,2,OKC,Matt Severance,0,moneyline,2,1.49,2,-336.0,0,0.596,sportsline,2.5,0,0.3424,1.0,2
,-142.0,2,WAS,Matt Severance,1,moneyline,2,-0.3360000000000001,2,-284.0,0,-0.14358974358974363,sportsline,2.34,0,0.0945,0.5,1
,-112.0,2,BOS,Matt Severance,1,spread,2,-0.1110000000000001,2,-224.0,0,-0.05235849056603778,sportsline,2.12,0,0.0945,0.5,1
,-106.5,2,DEN,Matt Severance,0,spread,2,1.934,2,-213.0,0,0.9388349514563106,sportsline,2.06,0,0.3424,1.0,2
,-114.0,2,HOME,Matt Severance,2,spread,2,-2.14,2,-228.0,0,-1.0,sportsline,2.14,0,0.0,0.0,0
,-111.0,2,LAL,Matt Severance,2,spread,2,-2.1100000000000003,2,-222.0,0,-1.0,sportsline,2.1100000000000003,0,0.0,0.0,0
,-105.0,1,MEM,Matt Severance,0,spread,2,0.971,1,-105.0,0,0.9519607843137254,sportsline,1.02,1,0.3424,1.0,2
,47.5,2,IND,Micah Roberts,2,moneyline,2,-1.7799999999999998,2,95.0,0,-1.0,sportsline,1.7799999999999998,0,0.0,0.0,0
,-110.0,2,ATL,Micah Roberts,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-107.5,2,AWAY,Micah Roberts,1,spread,2,-0.07900000000000007,2,-215.0,0,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-113.0,2,BOS,Micah Roberts,1,spread,2,-0.12400000000000011,2,-226.0,0,-0.0584905660377359,sportsline,2.12,0,0.0945,0.5,1
,-111.5,2,DEN,Micah Roberts,2,spread,2,-2.1100000000000003,2,-223.0,0,-1.0,sportsline,2.1100000000000003,0,0.0,0.0,0
,-109.5,2,DET,Micah Roberts,0,spread,2,1.9089999999999998,2,-219.0,0,0.9133971291866029,sportsline,2.09,0,0.3424,1.0,2
,-111.5,2,SAS,Micah Roberts,0,spread,2,1.8860000000000001,2,-223.0,0,0.8980952380952382,sportsline,2.1,0,0.3424,1.0,2
assists,-140.0,2,UNDER,Miguel,1,player_prop,2,-0.33499999999999996,2,-280.0,0,-0.14316239316239315,bettingpros_experts,2.34,0,0.0945,0.5,1
pts_reb_ast,-117.0,2,OVER,Miguel,2,player_prop,2,-2.16,2,-234.0,0,-1.0,bettingpros_experts,2.16,0,0.0,0.0,0
,-121.5,2,LAL,Miguel,0,spread,2,1.809,2,-243.0,0,0.826027397260274,bettingpros_experts,2.19,0,0.3424,1.0,2
,3.5,2,NYK,Miguel,1,spread,2,0.038000000000000034,2,7.0,0,0.01928934010152286,bettingpros_experts,1.97,0,0.0945,0.5,1
,-105.0,2,PHX,Miguel,0,spread,2,1.955,2,-210.0,0,0.9536585365853659,bettingpros_experts,2.05,0,0.3424,1.0,2
,-108.0,2,POR,Miguel,0,spread,2,1.927,2,-216.0,0,0.9264423076923077,bettingpros_experts,2.08,0,0.3424,1.0,2
,-145.0,2,SAS,Miguel,1,spread,2,-0.364,2,-290.0,0,-0.15423728813559323,bettingpros_experts,2.36,0,0.0945,0.5,1
,-117.5,2,TOR,Miguel,1,spread,2,-0.14200000000000002,2,-235.0,0,-0.06604651162790699,bettingpros_experts,2.15,0,0.0945,0.5,1
,0.0,2,OVER,Miguel,2,total,2,-2.0,2,0.0,0,-1.0,bettingpros_experts,2.0,0,0.0,0.0,0
,-3.5,2,UNDER,Miguel,2,total,2,-2.04,2,-7.0,0,-1.0,bettingpros_experts,2.04,0,0.0,0.0,0
,-169.0,2,DET,Mike Barner,1,moneyline,2,-0.503,2,-338.0,0,-0.20039840637450201,sportsline,2.51,0,0.0945,0.5,1
,-142.5,2,HOU,Mike Barner,1,moneyline,2,-0.34199999999999997,2,-285.0,0,-0.14615384615384616,sportsline,2.34,0,0.0945,0.5,1
,-149.5,2,MIL,Mike Barner,0,moneyline,2,1.6099999999999999,2,-299.0,0,0.6708333333333333,sportsline,2.4,0,0.3424,1.0,2
,-144.0,2,PHI,Mike Barner,2,moneyline,2,-2.36,2,-288.0,0,-1.0,sportsline,2.36,0,0.0,0.0,0
,-8.5,2,OVER,Mike Barner,1,player_prop,2,-0.06600000000000006,2,-17.0,0,-0.031884057971014526,sportsline,2.07,0,0.0945,0.5,1
points_assists,-119.0,2,OVER,Mike Barner,1,player_prop,2,-0.17200000000000004,2,-238.0,0,-0.07926267281105993,sportsline,2.17,0,0.0945,0.5,1
points_rebounds,-112.5,2,OVER,Mike Barner,2,player_prop,2,-2.12,2,-225.0,0,-1.0,sportsline,2.12,0,0.0,0.0,0
rebounds,-135.0,2,UNDER,Mike Barner,1,player_prop,2,-0.29599999999999993,2,-270.0,0,-0.12925764192139735,sportsline,2.29,0,0.0945,0.5,1
,-110.0,2,CLE,Mike Barner,0,spread,2,1.91,2,-220.0,0,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-110.5,2,DAL,Mike Barner,2,spread,2,-2.1,2,-221.0,0,-1.0,sportsline,2.1,0,0.0,0.0,0
,-111.0,2,DEN,Mike Barner,1,spread,2,-0.10400000000000009,2,-222.0,0,-0.04928909952606639,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-112.5,2,GSW,Mike Barner,1,spread,2,-0.12,2,-225.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
,-112.5,2,OKC,Mike Barner,1,spread,2,-0.12,2,-225.0,0,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
points,,2,OVER,Milly Props,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,2,OVER,Milly Props,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
points,0.0,2,OVER,Mjaybrod,1,player_prop,2,-0.009000000000000008,2,0.0,0,-0.004500000000000004,action,2.0,0,0.0945,0.5,1
reb_ast,-105.0,1,OVER,Mjaybrod,1,player_prop,2,-1.02,1,-105.0,0,-1.0,action,1.02,1,0.0945,0.5,1
reb_ast,,1,PLAYER_OVER,Mjaybrod,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
,-106.5,2,TEAM,Mjaybrod,1,spread,2,-0.05700000000000005,2,-213.0,0,-0.027669902912621384,action,2.06,0,0.0945,0.5,1
pts_reb_ast,-118.0,2,OVER,Mr. B,1,player_prop,2,-0.16400000000000015,2,-236.0,0,-0.07557603686635951,bettingpros_experts,2.17,0,0.0945,0.5,1
,-128.5,2,MIA,Mr. B,1,spread,2,-0.22899999999999998,2,-257.0,0,-0.10269058295964124,bettingpros_experts,2.23,0,0.0945,0.5,1
,-107.5,2,OVER,Mr. B,2,total,2,-2.0700000000000003,2,-215.0,0,-1.0,bettingpros_experts,2.0700000000000003,0,0.0,0.0,0
,-505.5,2,LAC,MyPicksWithNoResearch,0,moneyline,2,0.683,2,-1011.0,0,0.20572289156626505,bettingpros_experts,3.3200000000000003,0,0.3424,1.0,2
,-127.0,2,MIA,MyPicksWithNoResearch,2,moneyline,2,-2.48,2,-254.0,0,-1.0,bettingpros_experts,2.48,0,0.0,0.0,0
,-32.5,2,PHI,MyPicksWithNoResearch,0,moneyline,2,1.832,2,-65.0,0,0.8442396313364056,bettingpros_experts,2.17,0,0.3424,1.0,2
,-194.0,2,SAC,MyPicksWithNoResearch,1,moneyline,2,-0.31999999999999995,1,-194.0,0,-0.1379310344827586,bettingpros_experts,2.3200000000000003,0,0.0945,0.5,1
,-127.0,2,TOR,MyPicksWithNoResearch,1,moneyline,2,-0.2380000000000001,2,-254.0,0,-0.10625000000000004,bettingpros_experts,2.24,0,0.0945,0.5,1
,-145.5,2,PHI,MyPicksWithNoResearch,1,spread,2,-0.3330000000000001,2,-291.0,0,-0.14230769230769236,bettingpros_experts,2.34,0,0.0945,0.5,1
,-112.0,2,OVER,MyPicksWithNoResearch,0,total,2,1.8860000000000001,2,-224.0,0,0.8938388625592416,bettingpros_experts,2.1100000000000003,0,0.3424,1.0,2
,-12.5,2,ATL,OddsTrader AI,2,moneyline,2,-6.7,2,-25.0,0,-1.0,oddstrader,6.7,0,0.0,0.0,0
,-109.0,2,ATL,OddsTrader AI,2,spread,2,-5.44,2,-218.0,0,-1.0,oddstrader,5.44,0,0.0,0.0,0
,-107.5,2,BKN,OddsTrader AI,2,spread,2,-2.0700000000000003,2,-215.0,0,-1.0,oddstrader,2.0700000000000003,0,0.0,0.0,0
