atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-64.5,6,GSW,Dimers AI Model,3,moneyline,6,-0.2950000000000002,6,-387.0,0,-0.04682539682539685,dimers,6.300000000000001,0,0.1876,0.5,3
,-22.833333333333332,6,LAC,Dimers AI Model,3,moneyline,6,-0.1010000000000002,6,-137.0,0,-0.016530278232405923,dimers,6.11,0,0.1876,0.5,3
,-105.66666666666667,6,LAL,Dimers AI Model,2,moneyline,6,1.1509999999999998,6,-634.0,0,0.16802919708029193,dimers,6.8500000000000005,0,0.3,0.6666666666666666,4
,-35.166666666666664,6,SAS,Dimers AI Model,1,spread,6,3.9490000000000003,6,-211.0,0,0.6527272727272727,dimers,6.050000000000001,0,0.4365,0.8333333333333334,5
,-274.1666666666667,6,MIA,Fizzy78,2,moneyline,6,-0.23899999999999988,6,-1645.0,0,-0.029004854368932024,bettingpros_experts,8.24,0,0.3,0.6666666666666666,4
,-253.33333333333334,6,SAS,Fizzy78,2,moneyline,6,-0.03499999999999992,6,-1520.0,0,-0.004353233830845761,bettingpros_experts,8.040000000000001,0,0.3,0.6666666666666666,4
,-121.66666666666667,6,DAL,Fizzy78,3,spread,6,-0.5670000000000002,6,-730.0,0,-0.08643292682926831,bettingpros_experts,6.5600000000000005,0,0.1876,0.5,3
,-116.66666666666667,6,HOU,Fizzy78,1,spread,6,3.5439999999999996,6,-700.0,0,0.5486068111455107,bettingpros_experts,6.460000000000001,0,0.4365,0.8333333333333334,5
,-109.16666666666667,6,MIL,Fizzy78,4,spread,6,-2.274,6,-655.0,0,-0.36267942583732055,bettingpros_experts,6.2700000000000005,0,0.0968,0.3333333333333333,2
,-140.83333333333334,6,PHX,Fizzy78,1,spread,6,3.277,6,-845.0,0,0.4883755588673621,bettingpros_experts,6.710000000000001,0,0.4365,0.8333333333333334,5
,-145.83333333333334,6,ATL,Matt Severance,4,moneyline,6,-3.0730000000000004,6,-875.0,0,-0.4340395480225989,sportsline,7.08,0,0.0968,0.3333333333333333,2
,-158.83333333333334,6,LAC,Matt Severance,2,moneyline,6,0.682,6,-953.0,0,0.09316939890710384,sportsline,7.319999999999999,0,0.3,0.6666666666666666,4
,-150.33333333333334,6,MEM,Matt Severance,1,moneyline,6,2.818,6,-902.0,0,0.3924791086350975,sportsline,7.18,0,0.4365,0.8333333333333334,5
,-162.83333333333334,6,NYK,Matt Severance,2,moneyline,6,0.5759999999999998,6,-977.0,0,0.07762803234501346,sportsline,7.42,0,0.3,0.6666666666666666,4
,-106.66666666666667,6,POR,Matt Severance,3,moneyline,6,-0.9420000000000001,6,-640.0,0,-0.1357348703170029,sportsline,6.9399999999999995,0,0.1876,0.5,3
,-113.33333333333333,6,SAS,Matt Severance,3,moneyline,6,-1.0539999999999998,6,-680.0,0,-0.14950354609929076,sportsline,7.05,0,0.1876,0.5,3
pts_reb,-126.83333333333333,6,OVER,Matt Severance,4,player_prop,6,-2.707,6,-761.0,0,-0.4040298507462686,sportsline,6.7,0,0.0968,0.3333333333333333,2
rebounds,-145.0,6,OVER,Matt Severance,2,player_prop,6,0.9260000000000002,6,-870.0,0,0.13097595473833099,sportsline,7.07,0,0.3,0.6666666666666666,4
,-150.5,6,NYK,Mike Barner,3,moneyline,6,-1.1989999999999998,6,-903.0,0,-0.16675938803894297,sportsline,7.1899999999999995,0,0.1876,0.5,3
pts_reb_ast,-120.66666666666667,6,UNDER,Mike Barner,1,player_prop,6,3.442,6,-724.0,0,0.5246951219512196,sportsline,6.56,0,0.4365,0.8333333333333334,5
points,-114.16666666666667,6,OVER,Pana10,3,player_prop,6,-0.3880000000000001,6,-685.0,0,-0.06071987480438187,bettingpros_experts,6.39,0,0.1876,0.5,3
pts_reb,-100.0,7,OVER,Pana10,3,player_prop,7,-0.45200000000000007,7,-700.0,1,-0.06058981233243969,bettingpros_experts,7.46,0,0.1876,0.5,3
pts_reb,-121.16666666666667,6,UNDER,Prop Bet Guy,1,player_prop,6,3.42,6,-727.0,0,0.5205479452054794,sportsline,6.57,0,0.4365,0.8333333333333334,5
,185.0,6,OVER,Propmaster71,6,total,6,-5.39,2,370.0,0,-1.0,bettingpros_experts,5.39,0,0.0,0.0,0
points,-59.5,4,OVER,TheDirtyDs2988,1,player_prop,7,0.7200000000000002,4,-238.0,1,0.15450643776824038,bettingpros_experts,4.66,3,0.4365,0.8333333333333334,5
threes,252.0,5,OVER,TheDirtyDs2988,3,player_prop,6,0.6440000000000001,4,1008.0,0,0.1916666666666667,bettingpros_experts,3.36,1,0.1876,0.5,3
,-111.66666666666667,6,ATL,Zack Cimini,5,spread,6,-4.33,6,-670.0,0,-0.6840442338072669,sportsline,6.330000000000001,0,0.0301,0.16666666666666666,1
,-107.83333333333333,6,CLE,Zack Cimini,5,spread,6,-4.215000000000001,6,-647.0,0,-0.6776527331189711,sportsline,6.220000000000001,0,0.0301,0.16666666666666666,1
,-111.8,5,MEM,Zack Cimini,4,spread,6,-3.29,5,-559.0,0,-0.6219281663516069,sportsline,5.29,1,0.0968,0.3333333333333333,2
,-108.33333333333333,6,MIL,Zack Cimini,3,spread,6,-0.2390000000000001,6,-650.0,0,-0.03830128205128207,sportsline,6.24,0,0.1876,0.5,3
,-112.0,6,MIN,Zack Cimini,3,spread,6,-0.28499999999999936,5,-560.0,0,-0.045310015898251094,sportsline,6.29,0,0.1876,0.5,3
,27.6,6,MIL,carmenciorra,5,moneyline,6,-3.849,5,138.0,0,-0.6579487179487179,bettingpros_experts,5.8500000000000005,0,0.0301,0.16666666666666666,1
,-27.5,6,NYK,carmenciorra,0,moneyline,6,5.855,6,-165.0,0,0.9489465153970829,bettingpros_experts,6.169999999999999,0,0.6097,1.0,6
pts_reb,-56.833333333333336,6,OVER,carmenciorra,2,player_prop,6,2.073,6,-341.0,0,0.34898989898989896,bettingpros_experts,5.94,0,0.3,0.6666666666666666,4
pts_reb,-49.8,5,UNDER,carmenciorra,1,player_prop,6,3.051,5,-249.0,0,0.6188640973630832,bettingpros_experts,4.93,1,0.4365,0.8333333333333334,5
,-16.5,6,DET,carmenciorra,5,spread,6,-3.559,6,-99.0,0,-0.6412612612612613,bettingpros_experts,5.55,0,0.0301,0.16666666666666666,1
,-55.833333333333336,6,HOU,carmenciorra,3,spread,6,0.09199999999999997,6,-335.0,0,0.015540540540540536,bettingpros_experts,5.92,0,0.1876,0.5,3
,-108.16666666666667,6,PHX,carmenciorra,4,spread,6,-2.234,6,-649.0,0,-0.3580128205128205,bettingpros_experts,6.24,0,0.0968,0.3333333333333333,2
steals,-93.66666666666667,6,OVER,chefpadro74,3,player_prop,6,-0.6939999999999997,6,-562.0,0,-0.10358208955223876,bettingpros_experts,6.7,0,0.1876,0.5,3
pts_reb,-87.0,6,OVER,colin.vuong,2,player_prop,6,1.501,6,-522.0,0,0.23056835637480796,bettingpros_experts,6.51,0,0.3,0.6666666666666666,4
threes,-224.2,6,OVER,craig.r.trujillo,2,player_prop,6,0.18600000000000017,5,-1121.0,0,0.02378516624040923,bettingpros_experts,7.819999999999999,0,0.3,0.6666666666666666,4
pts_ast,-75.0,7,UNDER,gordyscott88,4,player_prop,7,-2.0810000000000004,7,-525.0,1,-0.29227528089887644,bettingpros_experts,7.12,0,0.0968,0.3333333333333333,2
pts_reb,-41.0,9,OVER,gordyscott88,1,player_prop,9,3.787,8,-328.0,3,0.40633047210300427,bettingpros_experts,9.32,0,0.4365,0.8333333333333334,5
pts_reb_ast,-34.833333333333336,6,UNDER,gordyscott88,4,player_prop,6,-2.055,6,-209.0,0,-0.3385502471169687,bettingpros_experts,6.07,0,0.0968,0.3333333333333333,2
pts_reb,-114.83333333333333,6,OVER,jacobparchert,4,player_prop,6,-2.406,6,-689.0,0,-0.37535101404056165,bettingpros_experts,6.41,0,0.0968,0.3333333333333333,2
assists,-0.6666666666666666,6,OVER,nukethebooks,4,player_prop,6,-0.6800000000000002,6,-4.0,0,-0.29565217391304355,juicereel_nukethebooks,2.3,0,0.0968,0.3333333333333333,2
,-536.1666666666666,6,DET,ryanblattner51,1,moneyline,6,1.299,6,-3217.0,0,0.14948216340621404,bettingpros_experts,8.69,0,0.4365,0.8333333333333334,5
assists,32.833333333333336,6,UNDER,sXeBets,2,player_prop,6,5.682,6,197.0,0,0.32284090909090907,juicereel_sxebets,17.6,0,0.3,0.6666666666666666,4
pts_reb,-143.83333333333334,6,UNDER,severianosmith,2,player_prop,6,1.0919999999999999,6,-863.0,0,0.15803183791606368,bettingpros_experts,6.909999999999999,0,0.3,0.6666666666666666,4
pts_reb_ast,-83.66666666666667,7,UNDER,severianosmith,5,player_prop,7,-4.322,6,-502.0,1,-0.5824797843665769,bettingpros_experts,7.419999999999999,0,0.0301,0.16666666666666666,1
pts_reb,-119.8,5,OVER,Alex Selesnick,3,player_prop,5,-1.443,5,-599.0,0,-0.26525735294117647,sportsline,5.44,0,0.1176,0.4,2
reb_ast,45.75,5,OVER,Bdodson420,3,player_prop,5,-0.5269999999999999,4,183.0,0,-0.11633554083885207,bettingpros_experts,4.53,0,0.1176,0.4,2
,156.4,5,CHA,Dimers AI Model,1,moneyline,5,3.936,5,782.0,0,0.9132250580046403,dimers,4.3100000000000005,0,0.3755,0.8,4
,-87.0,5,DET,Fizzy78,2,moneyline,5,0.45899999999999974,5,-435.0,0,0.08285198555956674,bettingpros_experts,5.54,0,0.2307,0.6,3
,-83.0,5,PHI,Fizzy78,4,moneyline,5,-3.482,5,-415.0,0,-0.6354014598540146,bettingpros_experts,5.4799999999999995,0,0.0362,0.2,1
steals,-141.0,5,OVER,Fizzy78,2,player_prop,5,0.16199999999999992,5,-705.0,0,0.02778730703259004,bettingpros_experts,5.83,0,0.2307,0.6,3
,-109.0,5,GSW,Fizzy78,3,spread,5,-1.205,5,-545.0,0,-0.23128598848368528,bettingpros_experts,5.209999999999999,0,0.1176,0.4,2
,-111.0,5,OKC,Fizzy78,5,spread,5,-5.27,5,-555.0,0,-1.0,bettingpros_experts,5.27,0,-0.0,0.0,0
,-124.0,5,POR,Fizzy78,3,spread,5,-1.4460000000000002,5,-620.0,0,-0.2653211009174312,bettingpros_experts,5.45,0,0.1176,0.4,2
rebounds,56.25,5,OVER,JayFish004,1,player_prop,5,3.1130000000000004,4,225.0,0,0.6340122199592668,bettingpros_experts,4.91,0,0.3755,0.8,4
points,-107.66666666666667,6,UNDER,Kev,3,player_prop,6,-1.2149999999999999,6,-646.0,1,-0.19533762057877813,bettingpros_experts,6.22,0,0.1176,0.4,2
,-145.6,5,DET,Matt Severance,3,moneyline,5,-1.8939999999999997,5,-728.0,0,-0.3215619694397283,sportsline,5.89,0,0.1176,0.4,2
pts_reb_ast,-119.0,5,UNDER,Matt Severance,2,player_prop,5,0.5539999999999999,5,-595.0,0,0.10183823529411763,sportsline,5.44,0,0.2307,0.6,3
,-111.0,5,MEM,Micah Roberts,3,spread,5,-1.2590000000000001,5,-555.0,0,-0.238899430740038,sportsline,5.27,0,0.1176,0.4,2
assists,-133.8,5,OVER,Miguel,3,player_prop,5,-1.713,5,-669.0,0,-0.3,bettingpros_experts,5.71,0,0.1176,0.4,2
,-117.4,5,LAC,Miguel,3,spread,5,-1.408,5,-587.0,0,-0.2607407407407407,bettingpros_experts,5.4,0,0.1176,0.4,2
,-140.6,5,ORL,Mike Barner,1,moneyline,5,2.178,5,-703.0,0,0.3742268041237113,sportsline,5.82,0,0.3755,0.8,4
,-110.4,5,IND,Mike Barner,1,spread,5,2.751,5,-552.0,0,0.5249999999999999,sportsline,5.240000000000001,0,0.3755,0.8,4
pts_ast,-129.0,5,OVER,Pana10,3,player_prop,5,-1.6220000000000003,5,-645.0,0,-0.2886120996441281,bettingpros_experts,5.620000000000001,0,0.1176,0.4,2
assists,32.75,5,UNDER,Propmaster71,3,player_prop,5,-0.8529999999999999,4,131.0,0,-0.17479508196721308,bettingpros_experts,4.88,0,0.1176,0.4,2
,-110.4,5,IND,Stephen Oh,3,spread,5,-1.2500000000000002,5,-552.0,0,-0.23764258555133086,sportsline,5.26,0,0.1176,0.4,2
,-108.2,5,UNDER,Stephen Oh,3,total,5,-1.1900000000000002,5,-541.0,0,-0.22884615384615387,sportsline,5.2,0,0.1176,0.4,2
threes,-91.8,5,OVER,TyRo24,0,player_prop,5,4.154,5,-459.0,0,0.7113013698630138,bettingpros_experts,5.839999999999999,0,0.5655,1.0,5
,-111.4,5,AWAY,Zack Cimini,0,spread,5,4.741,5,-557.0,0,0.8979166666666666,sportsline,5.28,0,0.5655,1.0,5
,-107.5,5,DAL,Zack Cimini,3,spread,5,-1.1439999999999997,4,-430.0,0,-0.22256809338521397,sportsline,5.14,0,0.1176,0.4,2
,-110.0,6,NYK,Zack Cimini,1,spread,6,2.77,6,-660.0,1,0.4396825396825397,sportsline,6.3,0,0.3755,0.8,4
assists,-303.2,5,OVER,akelder15,1,player_prop,5,0.7649999999999999,5,-1516.0,0,0.10566298342541434,bettingpros_experts,7.24,0,0.3755,0.8,4
pts_reb_ast,-169.66666666666666,6,OVER,bettor69377,2,player_prop,6,-0.32400000000000007,6,-1018.0,1,-0.043606998654104986,bettingpros_experts,7.430000000000001,0,0.2307,0.6,3
steals,-234.6,5,UNDER,bettor69377,3,player_prop,5,-2.991,5,-1173.0,0,-0.4278969957081545,bettingpros_experts,6.99,0,0.1176,0.4,2
pts_ast,-799.0,5,OVER,bettor73790,3,player_prop,5,-2.974,3,-2397.0,0,-0.4266857962697274,bettingpros_experts,6.970000000000001,0,0.1176,0.4,2
pts_reb,-877.0,4,OVER,bettor73790,1,player_prop,5,-1.105,4,-3508.0,0,-0.15541490857946552,bettingpros_experts,7.11,1,0.3755,0.8,4
,-1.6,5,BOS,carmenciorra,1,moneyline,5,2.748,5,-8.0,0,0.5254302103250479,bettingpros_experts,5.2299999999999995,0,0.3755,0.8,4
,-118.8,5,CHC,carmenciorra,0,moneyline,5,4.2059999999999995,5,-594.0,0,0.7264248704663212,bettingpros_experts,5.79,0,0.5655,1.0,5
pts_ast,-27.4,5,OVER,carmenciorra,2,player_prop,5,1.056,5,-137.0,0,0.21333333333333335,bettingpros_experts,4.95,0,0.2307,0.6,3
,-40.0,5,NYK,carmenciorra,2,spread,5,1.2249999999999996,5,-200.0,0,0.256276150627615,bettingpros_experts,4.779999999999999,0,0.2307,0.6,3
,-108.5,3,OKC,carmenciorra,3,spread,5,-3.08,2,-217.0,0,-1.0,bettingpros_experts,3.08,2,0.1176,0.4,2
,-43.6,5,PHI,carmenciorra,1,spread,5,3.117,5,-218.0,0,0.6374233128834355,bettingpros_experts,4.890000000000001,0,0.3755,0.8,4
steals,-137.0,5,UNDER,chefpadro74,3,player_prop,5,-1.786,5,-685.0,0,-0.30793103448275866,bettingpros_experts,5.8,0,0.1176,0.4,2
pts_reb,-185.4,5,OVER,craig.r.trujillo,3,player_prop,5,-2.3100000000000005,5,-927.0,0,-0.3666666666666667,bettingpros_experts,6.300000000000001,0,0.1176,0.4,2
reb_ast,-205.8,5,OVER,craig.r.trujillo,3,player_prop,5,-2.559,5,-1029.0,0,-0.39068702290076335,bettingpros_experts,6.550000000000001,0,0.1176,0.4,2
pts_reb_ast,-71.4,5,UNDER,jjead76,0,player_prop,5,4.755,5,-357.0,0,0.9039923954372624,bettingpros_experts,5.26,0,0.5655,1.0,5
threes,-323.6,5,OVER,matt4649,3,player_prop,5,-2.724,5,-1618.0,0,-0.4047548291233284,bettingpros_experts,6.73,0,0.1176,0.4,2
,-143.2,5,BOS,mypickswithnoresearch,1,moneyline,5,1.782,5,-716.0,0,0.2874193548387097,bettingpros_experts,6.2,0,0.3755,0.8,4
,-253.8,5,LAL,mypickswithnoresearch,1,moneyline,5,1.054,5,-1269.0,0,0.15187319884726228,bettingpros_experts,6.9399999999999995,0,0.3755,0.8,4
,-1034.8,5,SAS,ryanblattner51,0,moneyline,5,1.4809999999999999,5,-5174.0,0,0.1738262910798122,bettingpros_experts,8.52,0,0.5655,1.0,5
assists,31.666666666666668,4,OVER,Bdodson420,1,player_prop,4,1.99,3,95.0,0,0.49502487562189057,bettingpros_experts,4.02,0,0.3006,0.75,3
,-6.666666666666667,3,CLE,Dimers AI Model,0,moneyline,4,3.13,3,-20.0,0,1.0905923344947737,dimers,2.8699999999999997,1,0.5101,1.0,4
,-127.5,4,HOU,Dimers AI Model,1,moneyline,4,1.5230000000000001,4,-510.0,0,0.33995535714285713,dimers,4.48,0,0.3006,0.75,3
,-121.25,4,ATL,Fizzy78,1,moneyline,4,1.618,4,-485.0,0,0.3702517162471396,bettingpros_experts,4.37,0,0.3006,0.75,3
,81.25,4,IND,Fizzy78,2,moneyline,4,0.46399999999999997,4,325.0,0,0.13070422535211268,bettingpros_experts,3.55,0,0.15,0.5,2
,-97.5,4,LAC,Fizzy78,3,moneyline,4,-2.481,4,-390.0,0,-0.5537946428571427,bettingpros_experts,4.48,0,0.0456,0.25,1
,-190.0,4,LAL,Fizzy78,2,moneyline,4,-1.1910000000000003,4,-760.0,0,-0.22903846153846158,bettingpros_experts,5.2,0,0.15,0.5,2
,-352.5,4,NYK,Fizzy78,1,moneyline,4,-0.0009999999999998899,4,-1410.0,0,-0.00016638935108151246,bettingpros_experts,6.01,0,0.3006,0.75,3
,36.25,4,UTA,Fizzy78,2,moneyline,4,0.2500000000000001,4,145.0,0,0.0666666666666667,bettingpros_experts,3.75,0,0.15,0.5,2
,-118.75,4,BKN,Fizzy78,3,spread,4,-2.3200000000000003,4,-475.0,0,-0.5370370370370371,bettingpros_experts,4.32,0,0.0456,0.25,1
,-113.75,4,LAC,Fizzy78,2,spread,4,-0.257,4,-455.0,0,-0.06032863849765259,bettingpros_experts,4.26,0,0.15,0.5,2
,-111.25,4,ORL,Fizzy78,4,spread,4,-4.220000000000001,4,-445.0,0,-1.0,bettingpros_experts,4.220000000000001,0,0.0,0.0,0
,-146.75,4,HOU,KD850,1,moneyline,4,1.702,4,-587.0,0,0.3995305164319249,bettingpros_experts,4.26,0,0.3006,0.75,3
pts_reb,-126.75,4,UNDER,KD850,1,player_prop,4,1.533,4,-507.0,0,0.3437219730941704,bettingpros_experts,4.46,0,0.3006,0.75,3
reb_ast,-161.8,5,UNDER,KD850,3,player_prop,5,-3.0319999999999996,5,-809.0,1,-0.49381107491856674,bettingpros_experts,6.14,0,0.0456,0.25,1
,-188.0,4,OVER,KD850,3,total,4,-3.194,4,-752.0,0,-0.6154142581888247,bettingpros_experts,5.1899999999999995,0,0.0456,0.25,1
,-392.5,3,UNDER,KD850,1,total,4,-0.020000000000000018,2,-785.0,0,-0.004975124378109458,bettingpros_experts,4.02,1,0.3006,0.75,3
,-150.5,4,BKN,Matt Severance,2,moneyline,4,-0.7709999999999999,4,-602.0,0,-0.16163522012578616,sportsline,4.77,0,0.15,0.5,2
,-193.5,4,CHI,Matt Severance,2,moneyline,4,-1.2559999999999998,4,-774.0,0,-0.23878326996197716,sportsline,5.26,0,0.15,0.5,2
,-152.5,4,DEN,Matt Severance,2,moneyline,4,-0.8109999999999999,4,-610.0,0,-0.1689583333333333,sportsline,4.800000000000001,0,0.15,0.5,2
,-133.0,4,GSW,Matt Severance,2,moneyline,4,-0.5360000000000001,4,-532.0,0,-0.1180616740088106,sportsline,4.54,0,0.15,0.5,2
,-172.75,4,ORL,Matt Severance,1,moneyline,4,0.9400000000000001,4,-691.0,0,0.18613861386138614,sportsline,5.050000000000001,0,0.3006,0.75,3
pts_ast,-129.5,4,OVER,Matt Severance,1,player_prop,4,1.4819999999999998,4,-518.0,0,0.32860310421286026,sportsline,4.51,0,0.3006,0.75,3
,-114.5,4,MIL,Matt Severance,2,spread,4,-0.27900000000000014,4,-458.0,0,-0.06533957845433258,sportsline,4.2700000000000005,0,0.15,0.5,2
,-111.75,4,ORL,Matt Severance,2,spread,4,-0.2340000000000001,4,-447.0,0,-0.05545023696682466,sportsline,4.220000000000001,0,0.15,0.5,2
,-110.5,4,PHI,Matt Severance,2,spread,4,-0.2000000000000003,4,-442.0,0,-0.04750593824228035,sportsline,4.21,0,0.15,0.5,2
,-112.5,4,TOR,Matt Severance,2,spread,4,-0.2440000000000001,4,-450.0,0,-0.05754716981132078,sportsline,4.24,0,0.15,0.5,2
points,-73.0,4,UNDER,Miguel,2,player_prop,4,-0.3909999999999998,4,-292.0,0,-0.08866213151927432,bettingpros_experts,4.41,0,0.15,0.5,2
,-135.5,4,CLE,Mike Barner,1,moneyline,4,1.432,4,-542.0,0,0.31266375545851527,sportsline,4.58,0,0.3006,0.75,3
,-134.5,4,DAL,Mike Barner,2,moneyline,4,-0.5899999999999997,4,-538.0,0,-0.1285403050108932,sportsline,4.59,0,0.15,0.5,2
,-145.0,4,OKC,Mike Barner,1,moneyline,4,1.2650000000000001,4,-580.0,0,0.26800847457627125,sportsline,4.72,0,0.3006,0.75,3
,-111.0,4,HOU,Mike Barner,2,spread,4,-0.21000000000000008,4,-444.0,0,-0.04976303317535547,sportsline,4.22,0,0.15,0.5,2
points_assists_rebounds,-117.0,4,UNDER,Prop Bet Guy,0,player_prop,4,3.6839999999999997,4,-468.0,0,0.8547563805104407,sportsline,4.3100000000000005,0,0.5101,1.0,4
threes,-159.0,4,OVER,Propmaster71,3,player_prop,4,-2.676,3,-477.0,0,-0.5730192719486081,bettingpros_experts,4.67,0,0.0456,0.25,1
,-117.5,4,UNDER,Propmaster71,2,total,4,-0.1619999999999998,2,-235.0,0,-0.038942307692307644,bettingpros_experts,4.16,0,0.15,0.5,2
blocks,123.0,4,OVER,Stephen Oh,2,player_prop,4,0.41000000000000036,4,492.0,0,0.11420612813370484,sportsline,3.59,0,0.15,0.5,2
pts_reb_ast,-115.25,4,UNDER,Stephen Oh,1,player_prop,4,1.713,4,-461.0,0,0.40023364485981305,sportsline,4.28,0,0.3006,0.75,3
points,-62.0,4,OVER,Tim J,0,player_prop,4,3.79,4,-248.0,0,0.8959810874704491,bettingpros_experts,4.23,0,0.5101,1.0,4
rebounds,-192.8,5,OVER,TyRo24,1,player_prop,5,0.529,5,-964.0,1,0.07954887218045113,bettingpros_experts,6.65,0,0.3006,0.75,3
points,-114.5,4,UNDER,Zack Cimini,3,player_prop,4,-2.274,4,-458.0,0,-0.532552693208431,sportsline,4.27,0,0.0456,0.25,1
,-110.0,4,GSW,Zack Cimini,1,spread,4,1.815,4,-440.0,0,0.4321428571428571,sportsline,4.2,0,0.3006,0.75,3
,-110.5,4,HOME,Zack Cimini,3,spread,4,-2.2040000000000006,4,-442.0,0,-0.5235154394299287,sportsline,4.210000000000001,0,0.0456,0.25,1
,-109.33333333333333,3,PHI,Zack Cimini,1,spread,4,0.8679999999999999,3,-328.0,0,0.2764331210191083,sportsline,3.1399999999999997,1,0.3006,0.75,3
points,-116.5,4,UNDER,akelder15,2,player_prop,4,-0.2989999999999998,4,-466.0,0,-0.06953488372093018,bettingpros_experts,4.300000000000001,0,0.15,0.5,2
points,-118.25,4,UNDER,allcylinderscars,1,player_prop,4,1.6679999999999997,4,-473.0,0,0.3852193995381062,bettingpros_experts,4.33,0,0.3006,0.75,3
pts_reb,-115.8,5,OVER,allcylinderscars,3,player_prop,5,-2.282,5,-579.0,1,-0.42495344506517685,bettingpros_experts,5.370000000000001,0,0.0456,0.25,1
assists,-137.0,4,OVER,bettor69377,2,player_prop,4,-0.5970000000000001,4,-548.0,0,-0.12978260869565217,bettingpros_experts,4.6000000000000005,0,0.15,0.5,2
threes,-169.5,4,OVER,bettor69377,0,player_prop,4,3.017,4,-678.0,0,0.6046092184368737,bettingpros_experts,4.99,0,0.5101,1.0,4
,-28.666666666666668,3,PHI,bettor69377,0,spread,4,3.0569999999999995,3,-86.0,0,1.0327702702702701,bettingpros_experts,2.96,1,0.5101,1.0,4
pts_reb_ast,-121.25,4,UNDER,bettor70653,4,player_prop,4,-4.390000000000001,4,-485.0,0,-1.0,bettingpros_experts,4.390000000000001,0,0.0,0.0,0
,-113.5,4,MIN,bobwickoren,3,moneyline,4,-2.8560000000000003,4,-454.0,0,-0.5888659793814434,bettingpros_experts,4.85,0,0.0456,0.25,1
,-189.0,5,CLE,carmenciorra,2,moneyline,5,-1.101,5,-945.0,1,-0.17902439024390243,bettingpros_experts,6.15,0,0.15,0.5,2
,-108.75,4,LAD,carmenciorra,1,moneyline,4,1.2930000000000001,4,-435.0,0,0.2751063829787234,bettingpros_experts,4.7,0,0.3006,0.75,3
,154.5,4,NYM,carmenciorra,2,moneyline,4,1.0110000000000001,4,618.0,0,0.337,bettingpros_experts,3.0,0,0.15,0.5,2
,-422.0,4,OKC,carmenciorra,1,moneyline,4,0.43599999999999994,3,-1266.0,0,0.07841726618705035,bettingpros_experts,5.5600000000000005,0,0.3006,0.75,3
,0.5,4,WSH,carmenciorra,3,moneyline,4,-1.995,4,2.0,0,-0.5,bettingpros_experts,3.99,0,0.0456,0.25,1
pts_ast,-118.33333333333333,5,UNDER,carmenciorra,2,player_prop,5,-0.252,3,-355.0,1,-0.048,bettingpros_experts,5.25,0,0.15,0.5,2
,-111.0,4,ATL,carmenciorra,2,spread,4,-0.15500000000000003,3,-333.0,0,-0.03725961538461539,bettingpros_experts,4.16,0,0.15,0.5,2
,12.0,3,BKN,carmenciorra,0,spread,4,3.362,3,36.0,0,1.268679245283019,bettingpros_experts,2.65,1,0.5101,1.0,4
,157.5,4,BOS,carmenciorra,2,spread,4,1.123,4,630.0,0,0.39128919860627176,bettingpros_experts,2.87,0,0.15,0.5,2
points,-251.25,4,OVER,dylanmccaffrey,1,player_prop,4,0.519,4,-1005.0,0,0.09470802919708028,bettingpros_experts,5.48,0,0.3006,0.75,3
reb_ast,85.75,4,OVER,gordyscott88,1,player_prop,4,2.473,4,343.0,0,0.6966197183098591,bettingpros_experts,3.55,0,0.3006,0.75,3
pts_ast,-118.6,5,OVER,jacobparchert,3,player_prop,5,-2.3070000000000004,5,-593.0,1,-0.4264325323475046,bettingpros_experts,5.410000000000001,0,0.0456,0.25,1
,21.0,4,OVER,jacobparchert,1,total,4,2.299,3,63.0,0,0.6196765498652291,bettingpros_experts,3.71,0,0.3006,0.75,3
rebounds,-118.5,4,UNDER,jjead76,0,player_prop,4,3.708,4,-474.0,0,0.8623255813953489,bettingpros_experts,4.3,0,0.5101,1.0,4
rebounds,-64.25,4,OVER,matt4649,2,player_prop,4,-0.2549999999999999,4,-257.0,0,-0.05985915492957744,bettingpros_experts,4.26,0,0.15,0.5,2
,-67.5,4,ATL,matt4649,0,spread,4,3.715,4,-270.0,0,0.8700234192037472,bettingpros_experts,4.27,0,0.5101,1.0,4
,-131.75,4,POR,matt4649,2,spread,4,-0.5139999999999999,4,-527.0,0,-0.11371681415929202,bettingpros_experts,4.52,0,0.15,0.5,2
points,-159.6,5,OVER,max_sigler,2,player_prop,5,-0.8570000000000001,5,-798.0,1,-0.13411580594679187,bettingpros_experts,6.390000000000001,0,0.15,0.5,2
,56.5,4,UNDER,mullinsjeff76,4,total,4,-3.88,4,226.0,0,-1.0,bettingpros_experts,3.88,0,0.0,0.0,0
,-94.75,4,ATL,mypickswithnoresearch,2,moneyline,4,-0.6330000000000001,4,-379.0,0,-0.1364224137931035,bettingpros_experts,4.64,0,0.15,0.5,2
,-366.0,4,CLE,mypickswithnoresearch,1,moneyline,4,0.1160000000000001,4,-1464.0,0,0.019694397283531426,bettingpros_experts,5.89,0,0.3006,0.75,3
,-413.25,4,NYK,mypickswithnoresearch,1,moneyline,4,0.21000000000000008,4,-1653.0,0,0.03626943005181348,bettingpros_experts,5.79,0,0.3006,0.75,3
,-104.75,4,POR,mypickswithnoresearch,0,moneyline,4,3.31,4,-419.0,0,0.7057569296375268,bettingpros_experts,4.6899999999999995,0,0.5101,1.0,4
